"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]"
"08/29/2021","17:08:01.127","100.77"
"08/29/2021","17:08:07.833","100.96"
"08/29/2021","17:08:14.533","101.15"
"08/29/2021","17:08:21.233","101.36"
"08/29/2021","17:08:27.926","101.61"
"08/29/2021","17:08:34.624","101.86"
"08/29/2021","17:08:41.347","102.16"
"08/29/2021","17:08:48.030","102.44"
"08/29/2021","17:08:54.723","102.74"
"08/29/2021","17:09:01.425","103.08"
"08/29/2021","17:09:08.127","103.41"
"08/29/2021","17:09:14.821","103.77"
"08/29/2021","17:09:21.522","104.12"
"08/29/2021","17:09:28.221","104.48"
"08/29/2021","17:09:34.931","104.87"
"08/29/2021","17:09:41.619","105.24"
"08/29/2021","17:09:48.323","105.65"
"08/29/2021","17:09:55.018","106.03"
"08/29/2021","17:10:01.719","106.42"
"08/29/2021","17:10:08.427","106.84"
"08/29/2021","17:10:15.118","107.24"
"08/29/2021","17:10:21.817","107.67"
"08/29/2021","17:10:28.522","108.07"
"08/29/2021","17:10:35.222","108.48"
"08/29/2021","17:10:41.917","108.92"
"08/29/2021","17:10:48.616","109.32"
"08/29/2021","17:10:55.314","109.72"
"08/29/2021","17:11:02.014","110.15"
"08/29/2021","17:11:08.718","110.55"
"08/29/2021","17:11:15.414","110.99"
"08/29/2021","17:11:22.116","111.4"
"08/29/2021","17:11:28.818","111.8"
"08/29/2021","17:11:35.524","112.25"
"08/29/2021","17:11:42.217","112.65"
"08/29/2021","17:11:48.910","113.09"
"08/29/2021","17:11:55.618","113.5"
"08/29/2021","17:12:02.318","113.9"
"08/29/2021","17:12:09.014","114.34"
"08/29/2021","17:12:15.716","114.74"
"08/29/2021","17:12:22.408","115.18"
"08/29/2021","17:12:29.107","115.59"
"08/29/2021","17:12:35.808","115.99"
"08/29/2021","17:12:42.506","116.43"
"08/29/2021","17:12:49.219","116.83"
"08/29/2021","17:12:55.907","117.27"
"08/29/2021","17:13:02.604","117.67"
"08/29/2021","17:13:09.304","118.07"
"08/29/2021","17:13:16.008","118.5"
"08/29/2021","17:13:22.704","118.89"
"08/29/2021","17:13:29.405","119.31"
"08/29/2021","17:13:36.107","119.71"
"08/29/2021","17:13:42.816","120.09"
"08/29/2021","17:13:49.508","120.51"
"08/29/2021","17:13:56.221","120.9"
"08/29/2021","17:14:02.904","121.32"
"08/29/2021","17:14:09.602","121.71"
"08/29/2021","17:14:16.302","122.1"
"08/29/2021","17:14:23.002","122.52"
"08/29/2021","17:14:29.702","122.9"
"08/29/2021","17:14:36.403","123.32"
"08/29/2021","17:14:43.101","123.7"
"08/29/2021","17:14:49.801","124.08"
"08/29/2021","17:14:56.500","124.5"
"08/29/2021","17:15:03.202","124.88"
"08/29/2021","17:15:09.910","125.29"
"08/29/2021","17:15:16.598","125.67"
"08/29/2021","17:15:23.304","126.05"
"08/29/2021","17:15:29.998","126.46"
"08/29/2021","17:15:36.697","126.84"
"08/29/2021","17:15:43.402","127.25"
"08/29/2021","17:15:50.103","127.62"
"08/29/2021","17:15:56.795","127.99"
"08/29/2021","17:16:03.499","128.39"
"08/29/2021","17:16:10.214","128.76"
"08/29/2021","17:16:16.893","129.12"
"08/29/2021","17:16:23.592","129.52"
"08/29/2021","17:16:30.292","129.88"
"08/29/2021","17:16:37.000","130.27"
"08/29/2021","17:16:43.691","130.64"
"08/29/2021","17:16:50.390","131"
"08/29/2021","17:16:57.090","131.39"
"08/29/2021","17:17:03.798","131.76"
"08/29/2021","17:17:10.491","132.15"
"08/29/2021","17:17:17.189","132.51"
"08/29/2021","17:17:23.887","132.87"
"08/29/2021","17:17:30.592","133.25"
"08/29/2021","17:17:37.286","133.61"
"08/29/2021","17:17:43.988","134"
"08/29/2021","17:17:50.686","134.35"
"08/29/2021","17:17:57.386","134.71"
"08/29/2021","17:18:04.085","135.09"
"08/29/2021","17:18:10.785","135.45"
"08/29/2021","17:18:17.487","135.83"
"08/29/2021","17:18:24.184","136.19"
"08/29/2021","17:18:30.884","136.54"
"08/29/2021","17:18:37.583","136.92"
"08/29/2021","17:18:44.282","137.27"
"08/29/2021","17:18:50.984","137.65"
"08/29/2021","17:18:57.682","138"
"08/29/2021","17:19:04.380","138.34"
"08/29/2021","17:19:11.079","138.71"
"08/29/2021","17:19:17.780","139.05"
"08/29/2021","17:19:24.481","139.42"
"08/29/2021","17:19:31.178","139.77"
"08/29/2021","17:19:37.877","140.11"
"08/29/2021","17:19:44.577","140.47"
"08/29/2021","17:19:51.277","140.82"
"08/29/2021","17:19:57.977","141.16"
"08/29/2021","17:20:04.676","141.52"
"08/29/2021","17:20:11.376","141.86"
"08/29/2021","17:20:18.075","142.22"
"08/29/2021","17:20:24.775","142.56"
"08/29/2021","17:20:31.474","142.9"
"08/29/2021","17:20:38.173","143.26"
"08/29/2021","17:20:44.873","143.6"
"08/29/2021","17:20:51.574","143.96"
"08/29/2021","17:20:58.272","144.29"
"08/29/2021","17:21:04.974","144.63"
"08/29/2021","17:21:11.671","144.99"
"08/29/2021","17:21:18.370","145.33"
"08/29/2021","17:21:25.069","145.69"
"08/29/2021","17:21:31.769","146.02"
"08/29/2021","17:21:38.469","146.35"
"08/29/2021","17:21:45.169","146.71"
"08/29/2021","17:21:51.868","147.04"
"08/29/2021","17:21:58.570","147.4"
"08/29/2021","17:22:05.268","147.73"
"08/29/2021","17:22:11.968","148.06"
"08/29/2021","17:22:18.667","148.41"
"08/29/2021","17:22:25.367","148.73"
"08/29/2021","17:22:32.066","149.08"
"08/29/2021","17:22:38.765","149.4"
"08/29/2021","17:22:45.466","149.73"
"08/29/2021","17:22:52.164","150.07"
"08/29/2021","17:22:58.864","150.4"
"08/29/2021","17:23:05.563","150.74"
"08/29/2021","17:23:12.263","151.06"
"08/29/2021","17:23:18.963","151.38"
"08/29/2021","17:23:25.661","151.73"
"08/29/2021","17:23:32.361","152.05"
"08/29/2021","17:23:39.060","152.39"
"08/29/2021","17:23:45.760","152.71"
"08/29/2021","17:23:52.461","153.03"
"08/29/2021","17:23:59.159","153.37"
"08/29/2021","17:24:05.859","153.69"
"08/29/2021","17:24:12.558","154.03"
"08/29/2021","17:24:19.259","154.35"
"08/29/2021","17:24:25.958","154.67"
"08/29/2021","17:24:32.657","155.01"
"08/29/2021","17:24:39.357","155.32"
"08/29/2021","17:24:46.056","155.66"
"08/29/2021","17:24:52.755","155.98"
"08/29/2021","17:24:59.456","156.29"
"08/29/2021","17:25:06.155","156.63"
"08/29/2021","17:25:12.854","156.95"
"08/29/2021","17:25:19.554","157.26"
"08/29/2021","17:25:26.253","157.6"
"08/29/2021","17:25:32.954","157.91"
"08/29/2021","17:25:39.652","158.25"
"08/29/2021","17:25:46.352","158.56"
"08/29/2021","17:25:53.051","158.87"
"08/29/2021","17:25:59.751","159.21"
"08/29/2021","17:26:06.450","159.52"
"08/29/2021","17:26:13.149","159.85"
"08/29/2021","17:26:19.849","160.16"
"08/29/2021","17:26:26.548","160.46"
"08/29/2021","17:26:33.248","160.79"
"08/29/2021","17:26:39.948","161.1"
"08/29/2021","17:26:46.646","161.42"
"08/29/2021","17:26:53.347","161.73"
"08/29/2021","17:27:00.045","162.03"
"08/29/2021","17:27:06.744","162.36"
"08/29/2021","17:27:13.445","162.66"
"08/29/2021","17:27:20.144","162.99"
"08/29/2021","17:27:26.844","163.29"
"08/29/2021","17:27:33.542","163.6"
"08/29/2021","17:27:40.242","163.92"
"08/29/2021","17:27:46.942","164.22"
"08/29/2021","17:27:53.641","164.55"
"08/29/2021","17:28:00.342","164.85"
"08/29/2021","17:28:07.041","165.15"
"08/29/2021","17:28:13.741","165.47"
"08/29/2021","17:28:20.441","165.77"
"08/29/2021","17:28:27.140","166.1"
"08/29/2021","17:28:33.840","166.4"
"08/29/2021","17:28:40.539","166.7"
"08/29/2021","17:28:47.239","167.02"
"08/29/2021","17:28:53.939","167.32"
"08/29/2021","17:29:00.637","167.64"
"08/29/2021","17:29:07.337","167.94"
"08/29/2021","17:29:14.036","168.24"
"08/29/2021","17:29:20.736","168.56"
"08/29/2021","17:29:27.442","168.86"
"08/29/2021","17:29:34.135","169.16"
"08/29/2021","17:29:40.834","169.48"
"08/29/2021","17:29:47.535","169.77"
"08/29/2021","17:29:54.235","170.09"
"08/29/2021","17:30:00.935","170.39"
"08/29/2021","17:30:07.634","170.69"
"08/29/2021","17:30:14.335","171"
"08/29/2021","17:30:21.032","171.3"
"08/29/2021","17:30:27.732","171.62"
"08/29/2021","17:30:34.438","171.91"
"08/29/2021","17:30:41.131","172.2"
"08/29/2021","17:30:47.830","172.51"
"08/29/2021","17:30:54.530","172.8"
"08/29/2021","17:31:01.229","173.11"
"08/29/2021","17:31:07.930","173.4"
"08/29/2021","17:31:14.628","173.69"
"08/29/2021","17:31:21.331","174"
"08/29/2021","17:31:28.028","174.29"
"08/29/2021","17:31:34.727","174.6"
"08/29/2021","17:31:41.428","174.88"
"08/29/2021","17:31:48.126","175.17"
"08/29/2021","17:31:54.825","175.48"
"08/29/2021","17:32:01.526","175.77"
"08/29/2021","17:32:08.226","176.08"
"08/29/2021","17:32:14.926","176.36"
"08/29/2021","17:32:21.625","176.65"
"08/29/2021","17:32:28.331","176.96"
"08/29/2021","17:32:35.023","177.24"
"08/29/2021","17:32:41.723","177.55"
"08/29/2021","17:32:48.422","177.83"
"08/29/2021","17:32:55.121","178.12"
"08/29/2021","17:33:01.820","178.43"
"08/29/2021","17:33:08.521","178.71"
"08/29/2021","17:33:15.220","179"
"08/29/2021","17:33:21.920","179.3"
"08/29/2021","17:33:28.619","179.59"
"08/29/2021","17:33:35.322","179.89"
"08/29/2021","17:33:42.018","180.18"
"08/29/2021","17:33:48.719","180.46"
"08/29/2021","17:33:55.420","180.77"
"08/29/2021","17:34:02.117","181.05"
"08/29/2021","17:34:08.817","181.36"
"08/29/2021","17:34:15.515","181.64"
"08/29/2021","17:34:22.215","181.93"
"08/29/2021","17:34:28.916","182.23"
"08/29/2021","17:34:35.614","182.51"
"08/29/2021","17:34:42.315","182.82"
"08/29/2021","17:34:49.013","183.1"
"08/29/2021","17:34:55.713","183.38"
"08/29/2021","17:35:02.416","183.68"
"08/29/2021","17:35:09.114","183.96"
"08/29/2021","17:35:15.813","184.27"
"08/29/2021","17:35:22.513","184.55"
"08/29/2021","17:35:29.213","184.82"
"08/29/2021","17:35:35.915","185.12"
"08/29/2021","17:35:42.613","185.4"
"08/29/2021","17:35:49.314","185.7"
"08/29/2021","17:35:56.012","185.97"
"08/29/2021","17:36:02.712","186.25"
"08/29/2021","17:36:09.413","186.55"
"08/29/2021","17:36:16.111","186.82"
"08/29/2021","17:36:22.811","187.1"
"08/29/2021","17:36:29.509","187.39"
"08/29/2021","17:36:36.211","187.66"
"08/29/2021","17:36:42.912","187.96"
"08/29/2021","17:36:49.608","188.24"
"08/29/2021","17:36:56.308","188.51"
"08/29/2021","17:37:03.006","188.81"
"08/29/2021","17:37:09.706","189.08"
"08/29/2021","17:37:16.405","189.37"
"08/29/2021","17:37:23.105","189.65"
"08/29/2021","17:37:29.804","189.92"
"08/29/2021","17:37:36.506","190.22"
"08/29/2021","17:37:43.203","190.49"
"08/29/2021","17:37:49.903","190.78"
"08/29/2021","17:37:56.602","191.06"
"08/29/2021","17:38:03.301","191.33"
"08/29/2021","17:38:10.003","191.62"
"08/29/2021","17:38:16.700","191.89"
"08/29/2021","17:38:23.400","192.18"
"08/29/2021","17:38:30.099","192.45"
"08/29/2021","17:38:36.799","192.73"
"08/29/2021","17:38:43.502","193.02"
"08/29/2021","17:38:50.198","193.29"
"08/29/2021","17:38:56.897","193.58"
"08/29/2021","17:39:03.597","193.85"
"08/29/2021","17:39:10.296","194.12"
"08/29/2021","17:39:16.998","194.42"
"08/29/2021","17:39:23.698","194.68"
"08/29/2021","17:39:30.394","194.97"
"08/29/2021","17:39:37.094","195.24"
"08/29/2021","17:39:43.793","195.51"
"08/29/2021","17:39:50.495","195.8"
"08/29/2021","17:39:57.201","196.07"
"08/29/2021","17:40:03.891","196.34"
"08/29/2021","17:40:10.591","196.63"
"08/29/2021","17:40:17.290","196.9"
"08/29/2021","17:40:23.990","197.19"
"08/29/2021","17:40:30.692","197.45"
"08/29/2021","17:40:37.388","197.72"
"08/29/2021","17:40:44.088","198.01"
"08/29/2021","17:40:50.788","198.28"
"08/29/2021","17:40:57.488","198.56"
"08/29/2021","17:41:04.187","198.83"
"08/29/2021","17:41:10.887","199.09"
"08/29/2021","17:41:17.586","199.37"
"08/29/2021","17:41:24.286","199.64"
"08/29/2021","17:41:30.986","199.92"
"08/29/2021","17:41:37.685","200.18"
"08/29/2021","17:41:44.386","200.44"
"08/29/2021","17:41:51.084","200.72"
"08/29/2021","17:41:57.784","200.99"
"08/29/2021","17:42:04.484","201.27"
"08/29/2021","17:42:11.182","201.53"
"08/29/2021","17:42:17.883","201.79"
"08/29/2021","17:42:24.582","202.07"
"08/29/2021","17:42:31.282","202.33"
"08/29/2021","17:42:37.982","202.61"
"08/29/2021","17:42:44.681","202.87"
"08/29/2021","17:42:51.380","203.13"
"08/29/2021","17:42:58.080","203.41"
"08/29/2021","17:43:04.780","203.68"
"08/29/2021","17:43:11.480","203.96"
"08/29/2021","17:43:18.179","204.22"
"08/29/2021","17:43:24.879","204.48"
"08/29/2021","17:43:31.579","204.76"
"08/29/2021","17:43:38.278","205.02"
"08/29/2021","17:43:44.977","205.28"
"08/29/2021","17:43:51.677","205.56"
"08/29/2021","17:43:58.377","205.82"
"08/29/2021","17:44:05.076","206.11"
"08/29/2021","17:44:11.776","206.38"
"08/29/2021","17:44:18.477","206.65"
"08/29/2021","17:44:25.175","206.94"
"08/29/2021","17:44:31.874","207.21"
"08/29/2021","17:44:38.574","207.49"
"08/29/2021","17:44:45.273","207.76"
"08/29/2021","17:44:51.973","208.02"
"08/29/2021","17:44:58.673","208.31"
"08/29/2021","17:45:05.371","208.57"
"08/29/2021","17:45:12.071","208.86"
"08/29/2021","17:45:18.770","209.12"
"08/29/2021","17:45:25.470","209.39"
"08/29/2021","17:45:32.170","209.67"
"08/29/2021","17:45:38.869","209.93"
"08/29/2021","17:45:45.567","210.21"
"08/29/2021","17:45:52.268","210.47"
"08/29/2021","17:45:58.968","210.74"
"08/29/2021","17:46:05.667","211.02"
"08/29/2021","17:46:12.366","211.28"
"08/29/2021","17:46:19.066","211.54"
"08/29/2021","17:46:25.766","211.82"
"08/29/2021","17:46:32.467","212.08"
"08/29/2021","17:46:39.165","212.36"
"08/29/2021","17:46:45.864","212.62"
"08/29/2021","17:46:52.564","212.89"
"08/29/2021","17:46:59.264","213.16"
"08/29/2021","17:47:05.964","213.42"
"08/29/2021","17:47:12.663","213.7"
"08/29/2021","17:47:19.361","213.95"
"08/29/2021","17:47:26.061","214.21"
"08/29/2021","17:47:32.761","214.48"
"08/29/2021","17:47:39.460","214.74"
"08/29/2021","17:47:46.160","215.01"
"08/29/2021","17:47:52.859","215.26"
"08/29/2021","17:47:59.559","215.52"
"08/29/2021","17:48:06.260","215.79"
"08/29/2021","17:48:12.959","216.04"
"08/29/2021","17:48:19.657","216.32"
"08/29/2021","17:48:26.356","216.57"
"08/29/2021","17:48:33.056","216.82"
"08/29/2021","17:48:39.756","217.09"
"08/29/2021","17:48:46.455","217.35"
"08/29/2021","17:48:53.155","217.62"
"08/29/2021","17:48:59.854","217.87"
"08/29/2021","17:49:06.553","218.12"
"08/29/2021","17:49:13.253","218.4"
"08/29/2021","17:49:19.953","218.65"
"08/29/2021","17:49:26.653","218.92"
"08/29/2021","17:49:33.352","219.17"
"08/29/2021","17:49:40.052","219.42"
"08/29/2021","17:49:46.754","219.69"
"08/29/2021","17:49:53.453","219.94"
"08/29/2021","17:50:00.153","220.21"
"08/29/2021","17:50:06.855","220.46"
"08/29/2021","17:50:13.551","220.71"
"08/29/2021","17:50:20.251","220.99"
"08/29/2021","17:50:26.951","221.24"
"08/29/2021","17:50:33.650","221.51"
"08/29/2021","17:50:40.350","221.76"
"08/29/2021","17:50:47.050","222.01"
"08/29/2021","17:50:53.750","222.28"
"08/29/2021","17:51:00.450","222.53"
"08/29/2021","17:51:07.148","222.8"
"08/29/2021","17:51:13.850","223.05"
"08/29/2021","17:51:20.546","223.3"
"08/29/2021","17:51:27.246","223.57"
"08/29/2021","17:51:33.946","223.82"
"08/29/2021","17:51:40.645","224.08"
"08/29/2021","17:51:47.344","224.33"
"08/29/2021","17:51:54.044","224.58"
"08/29/2021","17:52:00.743","224.85"
"08/29/2021","17:52:07.442","225.1"
"08/29/2021","17:52:14.142","225.35"
"08/29/2021","17:52:20.842","225.62"
"08/29/2021","17:52:27.542","225.87"
"08/29/2021","17:52:34.241","226.14"
"08/29/2021","17:52:40.942","226.38"
"08/29/2021","17:52:47.639","226.63"
"08/29/2021","17:52:54.339","226.9"
"08/29/2021","17:53:01.039","227.15"
"08/29/2021","17:53:07.739","227.42"
"08/29/2021","17:53:14.443","227.67"
"08/29/2021","17:53:21.137","227.91"
"08/29/2021","17:53:27.838","228.18"
"08/29/2021","17:53:34.537","228.42"
"08/29/2021","17:53:41.236","228.69"
"08/29/2021","17:53:47.937","228.93"
"08/29/2021","17:53:54.636","229.18"
"08/29/2021","17:54:01.335","229.44"
"08/29/2021","17:54:08.035","229.69"
"08/29/2021","17:54:14.734","229.95"
"08/29/2021","17:54:21.457","230.2"
"08/29/2021","17:54:28.133","230.44"
"08/29/2021","17:54:34.835","230.71"
"08/29/2021","17:54:41.532","230.95"
"08/29/2021","17:54:48.231","231.22"
"08/29/2021","17:54:54.932","231.47"
"08/29/2021","17:55:01.630","231.71"
"08/29/2021","17:55:08.330","231.98"
"08/29/2021","17:55:15.030","232.23"
"08/29/2021","17:55:21.730","232.49"
"08/29/2021","17:55:28.430","232.74"
"08/29/2021","17:55:35.129","232.98"
"08/29/2021","17:55:41.828","233.25"
"08/29/2021","17:55:48.528","233.49"
"08/29/2021","17:55:55.227","233.75"
"08/29/2021","17:56:01.928","233.99"
"08/29/2021","17:56:08.627","234.24"
"08/29/2021","17:56:15.331","234.5"
"08/29/2021","17:56:22.025","234.74"
"08/29/2021","17:56:28.725","234.98"
"08/29/2021","17:56:35.425","235.24"
"08/29/2021","17:56:42.125","235.48"
"08/29/2021","17:56:48.824","235.74"
"08/29/2021","17:56:55.524","235.99"
"08/29/2021","17:57:02.223","236.23"
"08/29/2021","17:57:08.925","236.49"
"08/29/2021","17:57:15.623","236.73"
"08/29/2021","17:57:22.330","236.99"
"08/29/2021","17:57:29.022","237.23"
"08/29/2021","17:57:35.721","237.47"
"08/29/2021","17:57:42.423","237.73"
"08/29/2021","17:57:49.120","237.97"
"08/29/2021","17:57:55.820","238.23"
"08/29/2021","17:58:02.519","238.47"
"08/29/2021","17:58:09.219","238.71"
"08/29/2021","17:58:15.921","238.97"
"08/29/2021","17:58:22.618","239.21"
"08/29/2021","17:58:29.321","239.47"
"08/29/2021","17:58:36.018","239.7"
"08/29/2021","17:58:42.717","239.94"
"08/29/2021","17:58:49.416","240.2"
"08/29/2021","17:58:56.115","240.44"
"08/29/2021","17:59:02.816","240.7"
"08/29/2021","17:59:09.516","240.94"
"08/29/2021","17:59:16.213","241.18"
"08/29/2021","17:59:22.914","241.44"
"08/29/2021","17:59:29.615","241.67"
"08/29/2021","17:59:36.314","241.93"
"08/29/2021","17:59:43.016","242.17"
"08/29/2021","17:59:49.713","242.41"
"08/29/2021","17:59:56.416","242.67"
"08/29/2021","18:00:03.112","242.91"
"08/29/2021","18:00:09.812","243.16"
"08/29/2021","18:00:16.513","243.4"
"08/29/2021","18:00:23.212","243.64"
"08/29/2021","18:00:29.910","243.9"
"08/29/2021","18:00:36.610","244.13"
"08/29/2021","18:00:43.309","244.39"
"08/29/2021","18:00:50.012","244.62"
"08/29/2021","18:00:56.708","244.86"
"08/29/2021","18:01:03.408","245.11"
"08/29/2021","18:01:10.107","245.35"
"08/29/2021","18:01:16.806","245.6"
"08/29/2021","18:01:23.509","245.84"
"08/29/2021","18:01:30.210","246.07"
"08/29/2021","18:01:36.904","246.33"
"08/29/2021","18:01:43.604","246.56"
"08/29/2021","18:01:50.304","246.8"
"08/29/2021","18:01:57.006","247.05"
"08/29/2021","18:02:03.703","247.29"
"08/29/2021","18:02:10.403","247.54"
"08/29/2021","18:02:17.101","247.78"
"08/29/2021","18:02:23.802","248.01"
"08/29/2021","18:02:30.500","248.26"
"08/29/2021","18:02:37.201","248.5"
"08/29/2021","18:02:43.899","248.75"
"08/29/2021","18:02:50.599","248.99"
"08/29/2021","18:02:57.298","249.22"
"08/29/2021","18:03:03.999","249.47"
"08/29/2021","18:03:10.697","249.7"
"08/29/2021","18:03:17.396","249.95"
"08/29/2021","18:03:24.095","250.18"
"08/29/2021","18:03:30.796","250.4"
"08/29/2021","18:03:37.497","250.64"
"08/29/2021","18:03:44.202","250.86"
"08/29/2021","18:03:50.895","251.1"
"08/29/2021","18:03:57.594","251.32"
"08/29/2021","18:04:04.293","251.53"
"08/29/2021","18:04:10.993","251.76"
"08/29/2021","18:04:17.692","251.96"
"08/29/2021","18:04:24.397","252.18"
"08/29/2021","18:04:31.090","252.37"
"08/29/2021","18:04:37.791","252.56"
"08/29/2021","18:04:44.490","252.77"
"08/29/2021","18:04:51.189","252.95"
"08/29/2021","18:04:57.888","253.15"
"08/29/2021","18:05:04.589","253.32"
"08/29/2021","18:05:11.289","253.5"
"08/29/2021","18:05:17.989","253.68"
"08/29/2021","18:05:24.688","253.84"
"08/29/2021","18:05:31.387","254"
"08/29/2021","18:05:38.087","254.17"
"08/29/2021","18:05:44.786","254.33"
"08/29/2021","18:05:51.485","254.49"
"08/29/2021","18:05:58.184","254.64"
"08/29/2021","18:06:04.884","254.79"
"08/29/2021","18:06:11.583","254.94"
"08/29/2021","18:06:18.283","255.08"
"08/29/2021","18:06:24.982","255.23"
"08/29/2021","18:06:31.681","255.37"
"08/29/2021","18:06:38.381","255.5"
"08/29/2021","18:06:45.081","255.64"
"08/29/2021","18:06:51.780","255.77"
"08/29/2021","18:06:58.481","255.9"
"08/29/2021","18:07:05.179","256.03"
"08/29/2021","18:07:11.878","256.15"
"08/29/2021","18:07:18.578","256.28"
"08/29/2021","18:07:25.277","256.4"
