"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3846 (1137337) [Titan Krios G3i (3.1)]","3846 (1137337) [Titan Krios G3i (3.1)]"
"08/10/2021","19:33:44.684","2259.761",""
"08/10/2021","19:34:21.505","938.645",""
"08/10/2021","19:34:38.627","2259.761",""
"08/10/2021","19:35:02.329","80742.017",""
"08/10/2021","19:42:00.699","2259.761",""
"08/10/2021","19:42:28.780","80742.017",""
"08/10/2021","19:43:52.634","938.645",""
"08/10/2021","19:44:48.955","2259.761",""
"08/10/2021","19:45:25.487","938.645",""
"08/10/2021","19:45:42.534","2259.761",""
"08/10/2021","19:46:05.813","80742.017",""
"08/10/2021","19:50:39.943","2259.761",""
"08/10/2021","19:51:01.100","80742.017",""
"08/10/2021","19:52:16.925","938.645",""
"08/10/2021","19:53:14.120","2259.761",""
"08/10/2021","19:53:51.019","938.645",""
"08/10/2021","19:54:07.975","2259.761",""
"08/10/2021","19:54:31.083","80742.017",""
"08/10/2021","19:59:13.452","2259.761",""
"08/10/2021","19:59:38.384","80742.017",""
"08/10/2021","20:04:13.344","938.645",""
"08/10/2021","20:05:06.498","2259.761",""
"08/10/2021","20:05:42.806","938.645",""
"08/10/2021","20:06:00.300","2259.761",""
"08/10/2021","20:06:20.030","80742.017",""
"08/10/2021","20:13:38.856","2259.761",""
"08/10/2021","20:14:03.589","80742.017",""
"08/10/2021","20:19:28.813","938.645",""
"08/10/2021","20:20:21.050","2259.761",""
"08/10/2021","20:20:57.760","938.645",""
"08/10/2021","20:21:15.156","2259.761",""
"08/10/2021","20:21:38.470","80742.017",""
"08/10/2021","20:26:21.380","2259.761",""
"08/10/2021","20:26:46.563","80742.017",""
"08/10/2021","20:32:32.696","938.645",""
"08/10/2021","20:33:29.920","2259.761",""
"08/10/2021","20:34:06.605","938.645",""
"08/10/2021","20:34:23.731","2259.761",""
"08/10/2021","20:34:50.441","80742.017",""
"08/10/2021","20:36:03.220","2259.761",""
"08/10/2021","20:36:19.582","80742.017",""
"08/10/2021","20:40:58.982","938.645",""
"08/10/2021","20:41:17.854","2259.761",""
"08/10/2021","20:41:37.885","80742.017",""
"08/10/2021","20:45:16.191","938.645",""
"08/10/2021","20:46:08.923","2259.761",""
"08/10/2021","20:46:45.289","938.645",""
"08/10/2021","20:47:02.377","2259.761",""
"08/10/2021","20:47:25.510","80742.017",""
"08/10/2021","20:49:54.297","2259.761",""
"08/10/2021","20:50:18.885","80742.017",""
"08/10/2021","20:52:11.252","938.645",""
"08/10/2021","20:53:04.690","2259.761",""
"08/10/2021","20:53:41.714","938.645",""
"08/10/2021","20:53:59.134","2259.761",""
"08/10/2021","21:01:45.549","80742.017",""
"08/10/2021","21:05:23.208","2259.761",""
"08/10/2021","21:05:48.182","80742.017",""
"08/10/2021","21:08:56.473","938.645",""
"08/10/2021","21:09:53.849","2259.761",""
"08/10/2021","21:10:30.346","938.645",""
"08/10/2021","21:10:47.411","2259.761",""
"08/10/2021","21:11:10.417","80742.017",""
"08/10/2021","21:12:11.967","2259.761",""
"08/10/2021","21:12:36.720","80742.017",""
"08/10/2021","21:13:49.115","938.645",""
"08/10/2021","21:14:46.179","2259.761",""
"08/10/2021","21:15:22.918","938.645",""
"08/10/2021","21:15:40.346","2259.761",""
"08/10/2021","21:15:59.738","80742.017",""
"08/10/2021","21:19:00.624","2259.761",""
"08/10/2021","21:19:25.591","80742.017",""
"08/10/2021","21:22:03.118","938.645",""
"08/10/2021","21:23:00.858","2259.761",""
"08/10/2021","21:23:37.103","938.645",""
"08/10/2021","21:23:55.110","2259.761",""
"08/10/2021","21:24:14.701","80742.017",""
"08/10/2021","21:30:04.473","2259.761",""
"08/10/2021","21:30:28.953","80742.017",""
"08/10/2021","21:31:29.212","938.645",""
"08/10/2021","21:32:24.120","2259.761",""
"08/10/2021","21:33:00.611","938.645",""
"08/10/2021","21:33:18.418","2259.761",""
"08/10/2021","21:33:38.085","80742.017",""
"08/10/2021","21:41:11.328","2259.761",""
"08/10/2021","21:41:39.537","80742.017",""
"08/10/2021","21:42:56.188","2259.761",""
"08/10/2021","21:43:18.128","80742.017",""
"08/10/2021","21:48:42.625","938.645",""
"08/10/2021","21:49:36.413","2259.761",""
"08/10/2021","21:50:12.548","938.645",""
"08/10/2021","21:50:30.012","2259.761",""
"08/10/2021","21:50:49.983","80742.017",""
"08/10/2021","21:56:43.004","2259.761",""
"08/10/2021","21:57:08.991","80742.017",""
"08/10/2021","22:03:38.902","938.645",""
"08/10/2021","22:04:37.227","2259.761",""
"08/10/2021","22:05:14.251","938.645",""
"08/10/2021","22:05:31.443","2259.761",""
"08/10/2021","22:05:51.694","80742.017",""
"08/10/2021","22:12:26.850","2259.761",""
"08/10/2021","22:12:49.369","80742.017",""
"08/10/2021","22:19:14.431","938.645",""
"08/10/2021","22:20:08.911","2259.761",""
"08/10/2021","22:20:45.019","938.645",""
"08/10/2021","22:21:02.465","2259.761",""
"08/10/2021","22:21:25.524","80742.017",""
"08/10/2021","22:29:04.159","2259.761",""
"08/10/2021","22:29:29.220","80742.017",""
"08/10/2021","22:35:21.189","938.645",""
"08/10/2021","22:36:15.705","2259.761",""
"08/10/2021","22:36:51.998","938.645",""
"08/10/2021","22:37:10.036","2259.761",""
"08/10/2021","22:37:32.682","80742.017",""
"08/10/2021","22:44:04.177","2259.761",""
"08/10/2021","22:44:31.536","80742.017",""
"08/10/2021","22:45:46.443","2259.761",""
"08/10/2021","22:46:03.105","80742.017",""
"08/10/2021","22:52:20.911","938.645",""
"08/10/2021","22:53:14.687","2259.761",""
"08/10/2021","22:53:55.322","938.645",""
"08/10/2021","22:54:12.807","2259.761",""
"08/10/2021","22:54:35.618","80742.017",""
"08/10/2021","23:02:00.154","2259.761",""
"08/10/2021","23:02:21.512","80742.017",""
"08/10/2021","23:04:45.875","938.645",""
"08/10/2021","23:05:41.146","2259.761",""
"08/10/2021","23:06:17.469","938.645",""
"08/10/2021","23:06:35.571","2259.761",""
"08/10/2021","23:06:54.583","80742.017",""
"08/10/2021","23:13:18.892","2259.761",""
"08/10/2021","23:13:40.416","80742.017",""
"08/10/2021","23:19:42.587","938.645",""
"08/10/2021","23:20:39.644","2259.761",""
"08/10/2021","23:21:16.605","938.645",""
"08/10/2021","23:21:34.414","2259.761",""
"08/10/2021","23:21:57.669","80742.017",""
"08/10/2021","23:29:23.336","2259.761",""
"08/10/2021","23:29:51.872","80742.017",""
"08/10/2021","23:36:03.235","938.645",""
"08/10/2021","23:36:57.400","2259.761",""
"08/10/2021","23:37:33.826","938.645",""
"08/10/2021","23:37:51.313","2259.761",""
"08/10/2021","23:38:11.024","80742.017",""
"08/10/2021","23:45:34.414","2259.761",""
"08/10/2021","23:45:58.501","80742.017",""
"08/10/2021","23:47:14.572","2259.761",""
"08/10/2021","23:47:34.331","80742.017",""
"08/10/2021","23:49:45.953","938.645",""
"08/10/2021","23:50:46.732","2259.761",""
"08/10/2021","23:51:22.979","938.645",""
"08/10/2021","23:51:40.929","2259.761",""
"08/10/2021","23:52:01.533","80742.017",""
"08/10/2021","23:58:23.271","2259.761",""
"08/10/2021","23:58:48.711","80742.017",""
"08/11/2021","00:06:36.635","938.645",""
"08/11/2021","00:07:31.265","2259.761",""
"08/11/2021","00:08:07.286","938.645",""
"08/11/2021","00:08:24.878","2259.761",""
"08/11/2021","00:08:48.508","80742.017",""
"08/11/2021","00:12:38.749","2259.761",""
"08/11/2021","00:13:00.088","80742.017",""
"08/11/2021","00:14:03.809","938.645",""
"08/11/2021","00:14:58.170","2259.761",""
"08/11/2021","00:15:34.399","938.645",""
"08/11/2021","00:15:51.432","2259.761",""
"08/11/2021","00:16:14.494","80742.017",""
"08/11/2021","00:19:26.595","2259.761",""
"08/11/2021","00:19:47.636","80742.017",""
"08/11/2021","00:21:03.779","938.645",""
"08/11/2021","00:21:59.710","2259.761",""
"08/11/2021","00:22:36.346","938.645",""
"08/11/2021","00:22:53.983","2259.761",""
"08/11/2021","00:23:17.060","80742.017",""
"08/11/2021","00:27:59.463","2259.761",""
"08/11/2021","00:28:21.089","80742.017",""
"08/11/2021","00:33:35.212","938.645",""
"08/11/2021","00:34:31.199","2259.761",""
"08/11/2021","00:35:07.566","938.645",""
"08/11/2021","00:35:24.703","2259.761",""
"08/11/2021","00:35:47.821","80742.017",""
"08/11/2021","00:39:59.069","2259.761",""
"08/11/2021","00:40:20.145","80742.017",""
"08/11/2021","00:41:14.887","938.645",""
"08/11/2021","00:42:08.080","2259.761",""
"08/11/2021","00:42:44.599","938.645",""
"08/11/2021","00:43:01.863","2259.761",""
"08/11/2021","00:43:24.403","80742.017",""
"08/11/2021","00:48:24.347","2259.761",""
"08/11/2021","00:48:51.720","80742.017",""
"08/11/2021","00:50:05.028","2259.761",""
"08/11/2021","00:50:21.388","80742.017",""
"08/11/2021","00:52:05.364","938.645",""
"08/11/2021","00:52:58.533","2259.761",""
"08/11/2021","00:53:34.979","938.645",""
"08/11/2021","00:53:52.021","2259.761",""
"08/11/2021","00:54:15.361","80742.017",""
"08/11/2021","00:59:19.820","2259.761",""
"08/11/2021","00:59:44.503","80742.017",""
"08/11/2021","01:03:30.853","938.645",""
"08/11/2021","01:04:23.844","2259.761",""
"08/11/2021","01:05:00.317","938.645",""
"08/11/2021","01:05:17.335","2259.761",""
"08/11/2021","01:05:40.560","80742.017",""
"08/11/2021","01:08:28.477","2259.761",""
"08/11/2021","01:08:54.197","80742.017",""
"08/11/2021","01:12:12.858","938.645",""
"08/11/2021","01:13:05.519","2259.761",""
"08/11/2021","01:13:42.399","938.645",""
"08/11/2021","01:13:59.364","2259.761",""
"08/11/2021","01:14:22.716","80742.017",""
"08/11/2021","01:18:42.970","2259.761",""
"08/11/2021","01:19:04.985","80742.017",""
"08/11/2021","01:22:39.210","938.645",""
"08/11/2021","01:23:34.499","2259.761",""
"08/11/2021","01:24:11.739","938.645",""
"08/11/2021","01:24:28.167","2259.761",""
"08/11/2021","01:24:48.088","80742.017",""
"08/11/2021","01:29:41.888","2259.761",""
"08/11/2021","01:30:03.055","80742.017",""
"08/11/2021","01:31:42.730","938.645",""
"08/11/2021","01:32:38.509","2259.761",""
"08/11/2021","01:33:15.312","938.645",""
"08/11/2021","01:33:31.719","2259.761",""
"08/11/2021","01:33:54.608","80742.017",""
"08/11/2021","01:38:54.487","2259.761",""
"08/11/2021","01:39:19.209","80742.017",""
"08/11/2021","01:41:07.051","938.645",""
"08/11/2021","01:41:59.908","2259.761",""
"08/11/2021","01:42:36.451","938.645",""
"08/11/2021","01:42:53.841","2259.761",""
"08/11/2021","01:43:16.427","80742.017",""
"08/11/2021","01:48:48.605","2259.761",""
"08/11/2021","01:49:10.138","80742.017",""
"08/11/2021","01:50:46.160","2259.761",""
"08/11/2021","01:51:01.068","80742.017",""
"08/11/2021","01:55:44.413","938.645",""
"08/11/2021","01:56:40.581","2259.761",""
"08/11/2021","01:57:17.662","938.645",""
"08/11/2021","01:57:34.447","2259.761",""
"08/11/2021","01:57:57.772","80742.017",""
"08/11/2021","02:01:08.106","2259.761",""
"08/11/2021","02:01:32.836","80742.017",""
"08/11/2021","02:05:00.366","938.645",""
"08/11/2021","02:06:00.779","2259.761",""
"08/11/2021","02:06:37.563","938.645",""
"08/11/2021","02:06:54.869","2259.761",""
"08/11/2021","02:07:14.264","80742.017",""
"08/11/2021","02:08:39.877","2259.761",""
"08/11/2021","02:09:07.385","80742.017",""
"08/11/2021","02:09:58.753","938.645",""
"08/11/2021","02:10:51.435","2259.761",""
"08/11/2021","02:11:27.587","938.645",""
"08/11/2021","02:11:45.177","2259.761",""
"08/11/2021","02:12:07.969","80742.017",""
"08/11/2021","02:18:46.478","2259.761",""
"08/11/2021","02:19:11.272","80742.017",""
"08/11/2021","02:23:44.737","938.645",""
"08/11/2021","02:24:40.146","2259.761",""
"08/11/2021","02:25:16.961","938.645",""
"08/11/2021","02:25:34.336","2259.761",""
"08/11/2021","02:25:57.223","80742.017",""
"08/11/2021","02:31:42.773","2259.761",""
"08/11/2021","02:32:07.428","80742.017",""
"08/11/2021","02:34:37.424","938.645",""
"08/11/2021","02:35:31.247","2259.761",""
"08/11/2021","02:36:08.032","938.645",""
"08/11/2021","02:36:25.626","2259.761",""
"08/11/2021","02:36:48.313","80742.017",""
"08/11/2021","02:43:35.468","2259.761",""
"08/11/2021","02:43:59.959","80742.017",""
"08/11/2021","02:45:29.009","938.645",""
"08/11/2021","02:46:25.522","2259.761",""
"08/11/2021","02:47:02.488","938.645",""
"08/11/2021","02:47:19.640","2259.761",""
"08/11/2021","02:47:42.682","80742.017",""
"08/11/2021","02:51:11.615","2259.761",""
"08/11/2021","02:51:42.812","80742.017",""
"08/11/2021","02:52:55.120","2259.761",""
"08/11/2021","02:53:14.840","80742.017",""
"08/11/2021","02:54:05.997","938.645",""
"08/11/2021","02:55:04.098","2259.761",""
"08/11/2021","02:55:40.731","938.645",""
"08/11/2021","02:55:57.634","2259.761",""
"08/11/2021","02:56:20.863","80742.017",""
"08/11/2021","02:59:33.681","2259.761",""
"08/11/2021","02:59:58.511","80742.017",""
"08/11/2021","03:03:56.656","938.645",""
"08/11/2021","03:04:52.083","2259.761",""
"08/11/2021","03:05:29.054","938.645",""
"08/11/2021","03:05:46.691","2259.761",""
"08/11/2021","03:06:09.525","80742.017",""
"08/11/2021","03:09:51.793","2259.761",""
"08/11/2021","03:10:20.023","80742.017",""
"08/11/2021","03:13:06.842","938.645",""
"08/11/2021","03:14:06.042","2259.761",""
"08/11/2021","03:14:41.961","938.645",""
"08/11/2021","03:14:59.989","2259.761",""
"08/11/2021","03:15:23.314","80742.017",""
"08/11/2021","03:21:33.132","2259.761",""
"08/11/2021","03:22:01.164","80742.017",""
"08/11/2021","03:23:50.091","938.645",""
"08/11/2021","03:24:44.419","2259.761",""
"08/11/2021","03:25:20.174","938.645",""
"08/11/2021","03:25:37.206","2259.761",""
"08/11/2021","03:25:57.149","80742.017",""
"08/11/2021","03:32:14.406","2259.761",""
"08/11/2021","03:32:36.029","80742.017",""
"08/11/2021","03:38:35.436","938.645",""
"08/11/2021","03:39:32.270","2259.761",""
"08/11/2021","03:40:07.894","938.645",""
"08/11/2021","03:40:25.992","2259.761",""
"08/11/2021","03:40:49.319","80742.017",""
"08/11/2021","03:47:46.710","2259.761",""
"08/11/2021","03:48:12.206","80742.017",""
"08/11/2021","03:54:45.735","938.645",""
"08/11/2021","03:55:41.030","2259.761",""
"08/11/2021","03:56:17.045","938.645",""
"08/11/2021","03:56:35.053","2259.761",""
"08/11/2021","03:57:01.500","80742.017",""
"08/11/2021","03:58:22.548","2259.761",""
"08/11/2021","03:58:43.293","80742.017",""
"08/11/2021","04:06:23.146","938.645",""
"08/11/2021","04:06:42.497","2259.761",""
"08/11/2021","04:07:06.548","80742.017",""
"08/11/2021","04:11:30.025","938.645",""
"08/11/2021","04:12:28.176","2259.761",""
"08/11/2021","04:13:04.727","938.645",""
"08/11/2021","04:13:21.980","2259.761",""
"08/11/2021","04:13:45.759","80742.017",""
"08/11/2021","04:21:20.651","2259.761",""
"08/11/2021","04:21:49.216","80742.017",""
"08/11/2021","04:27:04.282","938.645",""
"08/11/2021","04:27:58.769","2259.761",""
"08/11/2021","04:28:34.921","938.645",""
"08/11/2021","04:28:52.434","2259.761",""
"08/11/2021","04:29:16.234","80742.017",""
"08/11/2021","04:35:38.971","2259.761",""
"08/11/2021","04:36:01.152","80742.017",""
"08/11/2021","04:41:49.729","938.645",""
"08/11/2021","04:42:50.551","2259.761",""
"08/11/2021","04:43:26.684","938.645",""
"08/11/2021","04:43:44.226","2259.761",""
"08/11/2021","04:44:08.245","80742.017",""
"08/11/2021","04:50:08.484","2259.761",""
"08/11/2021","04:50:30.508","80742.017",""
"08/11/2021","04:56:46.605","938.645",""
"08/11/2021","04:57:40.365","2259.761",""
"08/11/2021","04:58:16.594","938.645",""
"08/11/2021","04:58:33.545","2259.761",""
"08/11/2021","04:58:57.948","80742.017",""
"08/11/2021","05:00:18.336","2259.761",""
"08/11/2021","05:00:38.489","80742.017",""
"08/11/2021","05:06:52.115","938.645",""
"08/11/2021","05:07:11.599","2259.761",""
"08/11/2021","05:07:35.194","80742.017",""
"08/11/2021","05:13:22.838","938.645",""
"08/11/2021","05:14:17.529","2259.761",""
"08/11/2021","05:14:53.941","938.645",""
"08/11/2021","05:15:10.938","2259.761",""
"08/11/2021","05:15:34.566","80742.017",""
"08/11/2021","05:18:24.940","2259.761",""
"08/11/2021","05:18:46.375","80742.017",""
"08/11/2021","05:21:41.848","938.645",""
"08/11/2021","05:22:38.144","2259.761",""
"08/11/2021","05:23:14.496","938.645",""
"08/11/2021","05:23:32.056","2259.761",""
"08/11/2021","05:31:36.991","80742.017",""
"08/11/2021","05:33:57.494","2259.761",""
"08/11/2021","05:34:25.681","80742.017",""
"08/11/2021","05:35:17.463","938.645",""
"08/11/2021","05:36:10.041","2259.761",""
"08/11/2021","05:36:46.851","938.645",""
"08/11/2021","05:37:03.747","2259.761",""
"08/11/2021","05:37:27.270","80742.017",""
"08/11/2021","05:44:00.624","2259.761",""
"08/11/2021","05:44:22.552","80742.017",""
"08/11/2021","05:50:22.717","938.645",""
"08/11/2021","05:51:16.649","2259.761",""
"08/11/2021","05:51:53.260","938.645",""
"08/11/2021","05:52:10.723","2259.761",""
"08/11/2021","05:52:34.586","80742.017",""
"08/11/2021","06:00:20.279","2259.761",""
"08/11/2021","06:00:50.704","80742.017",""
"08/11/2021","06:02:05.238","2259.761",""
"08/11/2021","06:02:28.588","80742.017",""
"08/11/2021","06:04:09.497","938.645",""
"08/11/2021","06:05:02.978","2259.761",""
"08/11/2021","06:05:39.357","938.645",""
"08/11/2021","06:05:56.818","2259.761",""
"08/11/2021","06:06:20.963","80742.017",""
"08/11/2021","06:12:51.197","2259.761",""
"08/11/2021","06:13:13.206","80742.017",""
"08/11/2021","06:18:44.627","938.645",""
"08/11/2021","06:19:40.500","2259.761",""
"08/11/2021","06:20:16.915","938.645",""
"08/11/2021","06:20:34.853","2259.761",""
"08/11/2021","06:20:55.110","80742.017",""
"08/11/2021","06:26:05.923","2259.761",""
"08/11/2021","06:26:31.295","80742.017",""
"08/11/2021","06:29:08.524","","Open (2)"
"08/11/2021","06:31:28.926","938.645",""
"08/11/2021","06:32:22.739","2259.761",""
"08/11/2021","06:32:59.094","938.645",""
"08/11/2021","06:33:17.053","2259.761",""
"08/11/2021","06:33:41.226","80742.017",""
"08/11/2021","06:39:21.622","2259.761",""
"08/11/2021","06:39:50.277","80742.017",""
"08/11/2021","06:42:16.143","938.645",""
"08/11/2021","06:43:15.193","2259.761",""
"08/11/2021","06:43:51.252","938.645",""
"08/11/2021","06:44:08.668","2259.761",""
"08/11/2021","06:44:32.945","80742.017",""
"08/11/2021","06:52:01.253","2259.761",""
"08/11/2021","06:52:30.370","80742.017",""
"08/11/2021","06:59:02.663","938.645",""
"08/11/2021","06:59:56.600","2259.761",""
"08/11/2021","07:00:32.642","938.645",""
"08/11/2021","07:00:50.765","2259.761",""
"08/11/2021","07:01:14.558","80742.017",""
"08/11/2021","07:02:59.963","2259.761",""
"08/11/2021","07:03:18.940","80742.017",""
"08/11/2021","07:10:41.648","938.645",""
"08/11/2021","07:11:04.024","2259.761",""
"08/11/2021","07:11:24.369","80742.017",""
"08/11/2021","07:13:10.171","938.645",""
"08/11/2021","07:14:04.705","2259.761",""
"08/11/2021","07:14:41.048","938.645",""
"08/11/2021","07:14:59.772","2259.761",""
"08/11/2021","07:15:23.744","80742.017",""
"08/11/2021","07:22:48.917","2259.761",""
"08/11/2021","07:23:14.401","80742.017",""
"08/11/2021","07:28:18.971","938.645",""
"08/11/2021","07:29:12.681","2259.761",""
"08/11/2021","07:29:48.520","938.645",""
"08/11/2021","07:30:06.950","2259.761",""
