"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","9953149 (1139918) [Glacios]"
"07/16/2021","11:57:12.732","127.81"
"07/16/2021","11:57:19.429","128.19"
"07/16/2021","11:57:26.137","128.59"
"07/16/2021","11:57:32.831","128.97"
"07/16/2021","11:57:39.527","129.38"
"07/16/2021","11:57:46.230","129.75"
"07/16/2021","11:57:52.927","130.12"
"07/16/2021","11:57:59.632","130.52"
"07/16/2021","11:58:06.327","130.89"
"07/16/2021","11:58:13.028","131.3"
"07/16/2021","11:58:19.726","131.67"
"07/16/2021","11:58:26.425","132.04"
"07/16/2021","11:58:33.125","132.43"
"07/16/2021","11:58:39.824","132.8"
"07/16/2021","11:58:46.529","133.2"
"07/16/2021","11:58:53.229","133.56"
"07/16/2021","11:58:59.925","133.93"
"07/16/2021","11:59:06.622","134.32"
"07/16/2021","11:59:13.322","134.69"
"07/16/2021","11:59:20.021","135.08"
"07/16/2021","11:59:26.721","135.45"
"07/16/2021","11:59:33.422","135.81"
"07/16/2021","11:59:40.119","136.2"
"07/16/2021","11:59:46.824","136.56"
"07/16/2021","11:59:53.518","136.95"
"07/16/2021","12:00:00.217","137.31"
"07/16/2021","12:00:06.922","137.67"
"07/16/2021","12:00:13.616","138.05"
"07/16/2021","12:00:20.316","138.41"
"07/16/2021","12:00:27.014","138.78"
"07/16/2021","12:00:33.713","139.14"
"07/16/2021","12:00:40.421","139.49"
"07/16/2021","12:00:47.120","139.87"
"07/16/2021","12:00:53.813","140.22"
"07/16/2021","12:01:00.513","140.59"
"07/16/2021","12:01:07.217","140.94"
"07/16/2021","12:01:13.912","141.29"
"07/16/2021","12:01:20.610","141.66"
"07/16/2021","12:01:27.311","142.01"
"07/16/2021","12:01:34.009","142.36"
"07/16/2021","12:01:40.711","142.73"
"07/16/2021","12:01:47.408","143.08"
"07/16/2021","12:01:54.108","143.45"
"07/16/2021","12:02:00.806","143.8"
"07/16/2021","12:02:07.508","144.14"
"07/16/2021","12:02:14.206","144.51"
"07/16/2021","12:02:20.906","144.86"
"07/16/2021","12:02:27.605","145.23"
"07/16/2021","12:02:34.307","145.57"
"07/16/2021","12:02:41.004","145.91"
"07/16/2021","12:02:47.711","146.28"
"07/16/2021","12:02:54.409","146.62"
"07/16/2021","12:03:01.108","146.99"
"07/16/2021","12:03:07.808","147.33"
"07/16/2021","12:03:14.508","147.67"
"07/16/2021","12:03:21.202","148.03"
"07/16/2021","12:03:27.909","148.36"
"07/16/2021","12:03:34.609","148.73"
"07/16/2021","12:03:41.309","149.05"
"07/16/2021","12:03:48.009","149.39"
"07/16/2021","12:03:54.702","149.75"
"07/16/2021","12:04:01.401","150.08"
"07/16/2021","12:04:08.098","150.43"
"07/16/2021","12:04:14.803","150.77"
"07/16/2021","12:04:21.496","151.1"
"07/16/2021","12:04:28.201","151.45"
"07/16/2021","12:04:34.895","151.78"
"07/16/2021","12:04:41.596","152.13"
"07/16/2021","12:04:48.294","152.46"
"07/16/2021","12:04:54.994","152.79"
"07/16/2021","12:05:01.693","153.14"
"07/16/2021","12:05:08.392","153.47"
"07/16/2021","12:05:15.095","153.82"
"07/16/2021","12:05:21.792","154.15"
"07/16/2021","12:05:28.501","154.48"
"07/16/2021","12:05:35.201","154.83"
"07/16/2021","12:05:41.901","155.15"
"07/16/2021","12:05:48.594","155.5"
"07/16/2021","12:05:55.292","155.83"
"07/16/2021","12:06:01.990","156.15"
"07/16/2021","12:06:08.690","156.5"
"07/16/2021","12:06:15.389","156.82"
"07/16/2021","12:06:22.088","157.17"
"07/16/2021","12:06:28.791","157.5"
"07/16/2021","12:06:35.487","157.82"
"07/16/2021","12:06:42.187","158.16"
"07/16/2021","12:06:48.889","158.48"
"07/16/2021","12:06:55.585","158.81"
"07/16/2021","12:07:02.285","159.15"
"07/16/2021","12:07:08.984","159.47"
"07/16/2021","12:07:15.686","159.81"
"07/16/2021","12:07:22.390","160.13"
"07/16/2021","12:07:29.088","160.45"
"07/16/2021","12:07:35.787","160.78"
"07/16/2021","12:07:42.482","161.1"
"07/16/2021","12:07:49.181","161.44"
"07/16/2021","12:07:55.885","161.75"
"07/16/2021","12:08:02.590","162.06"
"07/16/2021","12:08:09.292","162.4"
"07/16/2021","12:08:15.979","162.71"
"07/16/2021","12:08:22.683","163.05"
"07/16/2021","12:08:29.387","163.36"
"07/16/2021","12:08:36.079","163.67"
"07/16/2021","12:08:42.776","164.01"
"07/16/2021","12:08:49.476","164.32"
"07/16/2021","12:08:56.181","164.65"
"07/16/2021","12:09:02.887","164.96"
"07/16/2021","12:09:09.582","165.27"
"07/16/2021","12:09:16.272","165.61"
"07/16/2021","12:09:22.973","165.92"
"07/16/2021","12:09:29.675","166.25"
"07/16/2021","12:09:36.370","166.56"
"07/16/2021","12:09:43.071","166.87"
"07/16/2021","12:09:49.773","167.2"
"07/16/2021","12:09:56.471","167.51"
"07/16/2021","12:10:03.171","167.84"
"07/16/2021","12:10:09.868","168.15"
"07/16/2021","12:10:16.570","168.45"
"07/16/2021","12:10:23.270","168.79"
"07/16/2021","12:10:29.970","169.09"
"07/16/2021","12:10:36.671","169.42"
"07/16/2021","12:10:43.366","169.73"
"07/16/2021","12:10:50.065","170.03"
"07/16/2021","12:10:56.765","170.36"
"07/16/2021","12:11:03.465","170.67"
"07/16/2021","12:11:10.163","171"
"07/16/2021","12:11:16.865","171.3"
"07/16/2021","12:11:23.562","171.61"
"07/16/2021","12:11:30.261","171.93"
"07/16/2021","12:11:36.970","172.23"
"07/16/2021","12:11:43.666","172.55"
"07/16/2021","12:11:50.375","172.85"
"07/16/2021","12:11:57.060","173.15"
"07/16/2021","12:12:03.764","173.47"
"07/16/2021","12:12:10.465","173.77"
"07/16/2021","12:12:17.161","174.07"
"07/16/2021","12:12:23.861","174.39"
"07/16/2021","12:12:30.556","174.69"
"07/16/2021","12:12:37.256","175.01"
"07/16/2021","12:12:43.956","175.31"
"07/16/2021","12:12:50.658","175.6"
"07/16/2021","12:12:57.361","175.92"
"07/16/2021","12:13:04.054","176.22"
"07/16/2021","12:13:10.756","176.54"
"07/16/2021","12:13:17.452","176.84"
"07/16/2021","12:13:24.152","177.13"
"07/16/2021","12:13:30.865","177.45"
"07/16/2021","12:13:37.551","177.74"
"07/16/2021","12:13:44.250","178.06"
"07/16/2021","12:13:50.949","178.36"
"07/16/2021","12:13:57.651","178.65"
"07/16/2021","12:14:04.352","178.97"
"07/16/2021","12:14:11.054","179.27"
"07/16/2021","12:14:17.754","179.58"
"07/16/2021","12:14:24.453","179.87"
"07/16/2021","12:14:31.146","180.17"
"07/16/2021","12:14:37.862","180.49"
"07/16/2021","12:14:44.546","180.78"
"07/16/2021","12:14:51.252","181.09"
"07/16/2021","12:14:57.948","181.39"
"07/16/2021","12:15:04.644","181.68"
"07/16/2021","12:15:11.363","182"
"07/16/2021","12:15:18.052","182.29"
"07/16/2021","12:15:24.742","182.6"
"07/16/2021","12:15:31.445","182.9"
"07/16/2021","12:15:38.148","183.19"
"07/16/2021","12:15:44.851","183.5"
"07/16/2021","12:15:51.553","183.79"
"07/16/2021","12:15:58.245","184.11"
"07/16/2021","12:16:04.966","184.4"
"07/16/2021","12:16:11.659","184.69"
"07/16/2021","12:16:18.363","184.99"
"07/16/2021","12:16:25.057","185.28"
"07/16/2021","12:16:31.761","185.57"
"07/16/2021","12:16:38.463","185.87"
"07/16/2021","12:16:45.158","186.16"
"07/16/2021","12:16:51.860","186.47"
"07/16/2021","12:16:58.554","186.75"
"07/16/2021","12:17:05.256","187.04"
"07/16/2021","12:17:11.957","187.35"
"07/16/2021","12:17:18.653","187.63"
"07/16/2021","12:17:25.365","187.93"
"07/16/2021","12:17:32.052","188.22"
"07/16/2021","12:17:38.753","188.5"
"07/16/2021","12:17:45.462","188.81"
"07/16/2021","12:17:52.154","189.09"
"07/16/2021","12:17:58.853","189.4"
"07/16/2021","12:18:05.551","189.69"
"07/16/2021","12:18:12.253","189.97"
"07/16/2021","12:18:18.950","190.27"
"07/16/2021","12:18:25.653","190.56"
"07/16/2021","12:18:32.353","190.86"
"07/16/2021","12:18:39.049","191.14"
"07/16/2021","12:18:45.751","191.43"
"07/16/2021","12:18:52.456","191.73"
"07/16/2021","12:18:59.159","192.01"
"07/16/2021","12:19:05.850","192.32"
"07/16/2021","12:19:12.544","192.6"
"07/16/2021","12:19:19.248","192.88"
"07/16/2021","12:19:25.942","193.18"
"07/16/2021","12:19:32.651","193.46"
"07/16/2021","12:19:39.350","193.75"
"07/16/2021","12:19:46.042","194.05"
"07/16/2021","12:19:52.746","194.33"
"07/16/2021","12:19:59.443","194.63"
"07/16/2021","12:20:06.153","194.91"
"07/16/2021","12:20:12.843","195.19"
"07/16/2021","12:20:19.539","195.49"
"07/16/2021","12:20:26.243","195.78"
"07/16/2021","12:20:32.941","196.07"
"07/16/2021","12:20:39.642","196.36"
"07/16/2021","12:20:46.343","196.63"
"07/16/2021","12:20:53.037","196.94"
"07/16/2021","12:20:59.740","197.22"
"07/16/2021","12:21:06.451","197.52"
"07/16/2021","12:21:13.145","197.8"
"07/16/2021","12:21:19.841","198.07"
"07/16/2021","12:21:26.536","198.37"
"07/16/2021","12:21:33.236","198.65"
"07/16/2021","12:21:39.933","198.95"
"07/16/2021","12:21:46.637","199.22"
"07/16/2021","12:21:53.336","199.49"
"07/16/2021","12:22:00.030","199.79"
"07/16/2021","12:22:06.730","200.06"
"07/16/2021","12:22:13.431","200.36"
"07/16/2021","12:22:20.137","200.63"
"07/16/2021","12:22:26.833","200.9"
"07/16/2021","12:22:33.528","201.2"
"07/16/2021","12:22:40.229","201.47"
"07/16/2021","12:22:46.929","201.77"
"07/16/2021","12:22:53.632","202.04"
"07/16/2021","12:23:00.337","202.31"
"07/16/2021","12:23:07.026","202.6"
"07/16/2021","12:23:13.726","202.88"
"07/16/2021","12:23:20.426","203.15"
"07/16/2021","12:23:27.134","203.44"
"07/16/2021","12:23:33.824","203.71"
"07/16/2021","12:23:40.523","204"
"07/16/2021","12:23:47.226","204.28"
"07/16/2021","12:23:53.926","204.55"
"07/16/2021","12:24:00.623","204.84"
"07/16/2021","12:24:07.335","205.11"
"07/16/2021","12:24:14.021","205.4"
"07/16/2021","12:24:20.723","205.67"
"07/16/2021","12:24:27.428","205.94"
"07/16/2021","12:24:34.122","206.23"
"07/16/2021","12:24:40.820","206.5"
"07/16/2021","12:24:47.519","206.79"
"07/16/2021","12:24:54.222","207.06"
"07/16/2021","12:25:00.922","207.33"
"07/16/2021","12:25:07.617","207.62"
"07/16/2021","12:25:14.320","207.89"
"07/16/2021","12:25:21.016","208.18"
"07/16/2021","12:25:27.726","208.45"
"07/16/2021","12:25:34.416","208.72"
"07/16/2021","12:25:41.113","209.01"
"07/16/2021","12:25:47.815","209.27"
"07/16/2021","12:25:54.512","209.54"
"07/16/2021","12:26:01.215","209.83"
"07/16/2021","12:26:07.913","210.1"
"07/16/2021","12:26:14.615","210.39"
"07/16/2021","12:26:21.320","210.65"
"07/16/2021","12:26:28.014","210.92"
"07/16/2021","12:26:34.712","211.21"
"07/16/2021","12:26:41.411","211.47"
"07/16/2021","12:26:48.107","211.76"
"07/16/2021","12:26:54.810","212.03"
"07/16/2021","12:27:01.506","212.29"
"07/16/2021","12:27:08.210","212.58"
"07/16/2021","12:27:14.907","212.85"
"07/16/2021","12:27:21.603","213.13"
"07/16/2021","12:27:28.313","213.39"
"07/16/2021","12:27:35.004","213.66"
"07/16/2021","12:27:41.705","213.94"
"07/16/2021","12:27:48.405","214.2"
"07/16/2021","12:27:55.102","214.48"
"07/16/2021","12:28:01.805","214.74"
"07/16/2021","12:28:08.501","215.01"
"07/16/2021","12:28:15.202","215.29"
"07/16/2021","12:28:21.905","215.55"
"07/16/2021","12:28:28.608","215.83"
"07/16/2021","12:28:35.302","216.09"
"07/16/2021","12:28:41.998","216.35"
"07/16/2021","12:28:48.700","216.63"
"07/16/2021","12:28:55.403","216.89"
"07/16/2021","12:29:02.095","217.15"
"07/16/2021","12:29:08.800","217.43"
"07/16/2021","12:29:15.495","217.69"
"07/16/2021","12:29:22.199","217.97"
"07/16/2021","12:29:28.909","218.23"
"07/16/2021","12:29:35.596","218.49"
"07/16/2021","12:29:42.295","218.77"
"07/16/2021","12:29:48.993","219.03"
"07/16/2021","12:29:55.695","219.3"
"07/16/2021","12:30:02.397","219.56"
"07/16/2021","12:30:09.092","219.82"
"07/16/2021","12:30:15.792","220.1"
"07/16/2021","12:30:22.491","220.36"
"07/16/2021","12:30:29.200","220.64"
"07/16/2021","12:30:35.900","220.89"
"07/16/2021","12:30:42.590","221.15"
"07/16/2021","12:30:49.292","221.43"
"07/16/2021","12:30:55.989","221.69"
"07/16/2021","12:31:02.692","221.96"
"07/16/2021","12:31:09.393","222.22"
"07/16/2021","12:31:16.090","222.48"
"07/16/2021","12:31:22.790","222.75"
"07/16/2021","12:31:29.502","223.01"
"07/16/2021","12:31:36.190","223.27"
"07/16/2021","12:31:42.891","223.54"
"07/16/2021","12:31:49.584","223.8"
"07/16/2021","12:31:56.285","224.07"
"07/16/2021","12:32:02.984","224.33"
"07/16/2021","12:32:09.687","224.58"
"07/16/2021","12:32:16.386","224.86"
"07/16/2021","12:32:23.081","225.11"
"07/16/2021","12:32:29.786","225.39"
"07/16/2021","12:32:36.482","225.64"
"07/16/2021","12:32:43.184","225.9"
"07/16/2021","12:32:49.883","226.17"
"07/16/2021","12:32:56.580","226.43"
"07/16/2021","12:33:03.282","226.7"
"07/16/2021","12:33:09.983","226.96"
"07/16/2021","12:33:16.682","227.21"
"07/16/2021","12:33:23.383","227.48"
"07/16/2021","12:33:30.083","227.74"
"07/16/2021","12:33:36.780","227.99"
"07/16/2021","12:33:43.494","228.26"
"07/16/2021","12:33:50.179","228.51"
"07/16/2021","12:33:56.883","228.78"
"07/16/2021","12:34:03.576","229.03"
"07/16/2021","12:34:10.279","229.28"
"07/16/2021","12:34:16.980","229.55"
"07/16/2021","12:34:23.675","229.8"
"07/16/2021","12:34:30.388","230.07"
"07/16/2021","12:34:37.075","230.32"
"07/16/2021","12:34:43.780","230.57"
"07/16/2021","12:34:50.488","230.84"
"07/16/2021","12:34:57.172","231.09"
"07/16/2021","12:35:03.875","231.36"
"07/16/2021","12:35:10.570","231.6"
"07/16/2021","12:35:17.274","231.85"
"07/16/2021","12:35:23.975","232.12"
"07/16/2021","12:35:30.678","232.37"
"07/16/2021","12:35:37.372","232.63"
"07/16/2021","12:35:44.074","232.88"
"07/16/2021","12:35:50.772","233.13"
"07/16/2021","12:35:57.472","233.4"
"07/16/2021","12:36:04.170","233.65"
"07/16/2021","12:36:10.867","233.91"
"07/16/2021","12:36:17.570","234.16"
"07/16/2021","12:36:24.264","234.41"
"07/16/2021","12:36:30.969","234.68"
"07/16/2021","12:36:37.669","234.92"
"07/16/2021","12:36:44.383","235.19"
"07/16/2021","12:36:51.062","235.44"
"07/16/2021","12:36:57.762","235.69"
"07/16/2021","12:37:04.466","235.96"
"07/16/2021","12:37:11.163","236.2"
"07/16/2021","12:37:17.864","236.45"
"07/16/2021","12:37:24.564","236.72"
"07/16/2021","12:37:31.259","236.97"
"07/16/2021","12:37:37.964","237.24"
"07/16/2021","12:37:44.666","237.48"
"07/16/2021","12:37:51.364","237.74"
"07/16/2021","12:37:58.057","238.01"
"07/16/2021","12:38:04.759","238.25"
"07/16/2021","12:38:11.465","238.52"
"07/16/2021","12:38:18.157","238.77"
"07/16/2021","12:38:24.858","239.02"
"07/16/2021","12:38:31.554","239.29"
"07/16/2021","12:38:38.256","239.54"
"07/16/2021","12:38:44.962","239.81"
"07/16/2021","12:38:51.660","240.06"
"07/16/2021","12:38:58.361","240.31"
"07/16/2021","12:39:05.051","240.58"
"07/16/2021","12:39:11.752","240.83"
"07/16/2021","12:39:18.461","241.1"
"07/16/2021","12:39:25.154","241.35"
"07/16/2021","12:39:31.849","241.59"
"07/16/2021","12:39:38.550","241.86"
"07/16/2021","12:39:45.252","242.11"
"07/16/2021","12:39:51.949","242.38"
"07/16/2021","12:39:58.657","242.63"
"07/16/2021","12:40:05.352","242.88"
"07/16/2021","12:40:12.046","243.15"
"07/16/2021","12:40:18.752","243.4"
"07/16/2021","12:40:25.447","243.65"
"07/16/2021","12:40:32.152","243.92"
"07/16/2021","12:40:38.849","244.16"
"07/16/2021","12:40:45.545","244.43"
"07/16/2021","12:40:52.247","244.67"
"07/16/2021","12:40:58.944","244.92"
"07/16/2021","12:41:05.655","245.19"
"07/16/2021","12:41:12.342","245.43"
"07/16/2021","12:41:19.040","245.7"
"07/16/2021","12:41:25.744","245.94"
"07/16/2021","12:41:32.452","246.19"
"07/16/2021","12:41:39.143","246.45"
"07/16/2021","12:41:45.842","246.7"
"07/16/2021","12:41:52.537","246.97"
"07/16/2021","12:41:59.239","247.21"
"07/16/2021","12:42:05.939","247.46"
"07/16/2021","12:42:12.644","247.72"
"07/16/2021","12:42:19.340","247.97"
"07/16/2021","12:42:26.034","248.23"
"07/16/2021","12:42:32.739","248.48"
"07/16/2021","12:42:39.444","248.72"
"07/16/2021","12:42:46.136","248.99"
"07/16/2021","12:42:52.837","249.23"
"07/16/2021","12:42:59.531","249.48"
"07/16/2021","12:43:06.231","249.74"
"07/16/2021","12:43:12.932","249.98"
"07/16/2021","12:43:19.639","250.24"
"07/16/2021","12:43:26.331","250.48"
"07/16/2021","12:43:33.028","250.71"
"07/16/2021","12:43:39.728","250.94"
"07/16/2021","12:43:46.427","251.15"
"07/16/2021","12:43:53.133","251.37"
"07/16/2021","12:43:59.829","251.56"
"07/16/2021","12:44:06.524","251.75"
"07/16/2021","12:44:13.229","251.94"
"07/16/2021","12:44:19.925","252.12"
"07/16/2021","12:44:26.633","252.3"
"07/16/2021","12:44:33.333","252.46"
"07/16/2021","12:44:40.022","252.62"
"07/16/2021","12:44:46.722","252.77"
"07/16/2021","12:44:53.422","252.92"
"07/16/2021","12:45:00.119","253.06"
"07/16/2021","12:45:06.820","253.19"
"07/16/2021","12:45:13.518","253.32"
"07/16/2021","12:45:20.219","253.46"
"07/16/2021","12:45:26.919","253.59"
"07/16/2021","12:45:33.621","253.72"
"07/16/2021","12:45:40.319","253.84"
"07/16/2021","12:45:47.016","253.95"
"07/16/2021","12:45:53.719","254.07"
"07/16/2021","12:46:00.419","254.18"
"07/16/2021","12:46:07.115","254.29"
"07/16/2021","12:46:13.818","254.4"
"07/16/2021","12:46:20.516","254.51"
"07/16/2021","12:46:27.219","254.62"
"07/16/2021","12:46:40.622","254.83"
"07/16/2021","12:46:54.011","255.02"
"07/16/2021","12:47:00.717","255.13"
"07/16/2021","12:47:14.109","255.32"
"07/16/2021","12:47:27.508","255.52"
"07/16/2021","12:47:40.909","255.71"
"07/16/2021","12:47:54.317","255.9"
"07/16/2021","12:48:07.709","256.09"
"07/16/2021","12:48:21.105","256.27"
"07/16/2021","12:48:27.811","256.37"
"07/16/2021","12:48:41.205","256.56"
"07/16/2021","12:48:54.607","256.74"
"07/16/2021","12:49:08.001","256.92"
"07/16/2021","12:49:21.403","257.11"
"07/16/2021","12:49:34.801","257.3"
"07/16/2021","12:49:48.198","257.49"
"07/16/2021","12:50:01.604","257.67"
"07/16/2021","12:50:14.994","257.86"
"07/16/2021","12:50:28.402","258.05"
"07/16/2021","12:50:41.794","258.24"
"07/16/2021","12:50:55.193","258.42"
"07/16/2021","12:51:08.597","258.61"
"07/16/2021","12:51:21.989","258.8"
"07/16/2021","12:51:35.393","259"
"07/16/2021","12:51:48.788","259.19"
"07/16/2021","12:52:02.191","259.37"
"07/16/2021","12:52:08.892","259.47"
"07/16/2021","12:52:22.288","259.66"
"07/16/2021","12:52:35.688","259.86"
"07/16/2021","12:52:49.083","260.05"
"07/16/2021","12:53:02.482","260.24"
"07/16/2021","12:53:15.884","260.44"
"07/16/2021","12:53:22.585","260.54"
"07/16/2021","12:53:35.981","260.74"
"07/16/2021","12:53:49.384","260.93"
"07/16/2021","12:54:02.778","261.12"
"07/16/2021","12:54:09.481","261.22"
"07/16/2021","12:54:22.881","261.42"
"07/16/2021","12:54:36.279","261.62"
"07/16/2021","12:54:42.979","261.72"
"07/16/2021","12:54:56.382","261.91"
"07/16/2021","12:55:09.776","262.11"
"07/16/2021","12:55:23.171","262.32"
"07/16/2021","12:55:36.578","262.52"
"07/16/2021","12:55:43.273","262.62"
"07/16/2021","12:55:49.973","262.72"
"07/16/2021","12:56:03.371","262.91"
"07/16/2021","12:56:10.065","263.02"
"07/16/2021","12:56:16.770","263.12"
"07/16/2021","12:56:23.472","263.23"
"07/16/2021","12:56:36.869","263.43"
"07/16/2021","12:56:50.264","263.63"
"07/16/2021","12:56:56.968","263.73"
"07/16/2021","12:57:10.381","263.93"
"07/16/2021","12:57:17.061","264.04"
"07/16/2021","12:57:30.466","264.24"
"07/16/2021","12:57:37.161","264.35"
"07/16/2021","12:57:50.558","264.56"
"07/16/2021","12:58:03.976","264.75"
"07/16/2021","12:58:10.658","264.86"
"07/16/2021","12:58:24.058","265.07"
"07/16/2021","12:58:30.758","265.18"
"07/16/2021","12:58:44.156","265.39"
"07/16/2021","12:58:57.554","265.59"
"07/16/2021","12:59:04.255","265.69"
"07/16/2021","12:59:10.955","265.79"
"07/16/2021","12:59:17.656","265.9"
"07/16/2021","12:59:24.353","266.01"
"07/16/2021","12:59:31.049","266.11"
"07/16/2021","12:59:37.751","266.22"
"07/16/2021","12:59:51.151","266.43"
"07/16/2021","13:00:04.548","266.63"
"07/16/2021","13:00:11.248","266.73"
"07/16/2021","13:00:17.948","266.84"
"07/16/2021","13:00:24.650","266.95"
"07/16/2021","13:00:31.357","267.06"
"07/16/2021","13:00:38.045","267.16"
"07/16/2021","13:00:44.748","267.27"
"07/16/2021","13:00:51.460","267.37"
"07/16/2021","13:00:58.150","267.48"
"07/16/2021","13:01:11.543","267.68"
"07/16/2021","13:01:18.245","267.79"
"07/16/2021","13:01:24.943","267.9"
"07/16/2021","13:01:31.648","268"
"07/16/2021","13:01:38.347","268.11"
"07/16/2021","13:01:51.745","268.32"
"07/16/2021","13:01:58.440","268.42"
"07/16/2021","13:02:11.841","268.64"
"07/16/2021","13:02:18.535","268.74"
