"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3663 (1063996) [Titan Krios G2]"
"07/26/2021","19:21:31.160","85.78"
"07/26/2021","19:21:37.860","85.91"
"07/26/2021","19:21:44.567","86.03"
"07/26/2021","19:21:51.262","86.15"
"07/26/2021","19:22:04.666","86.36"
"07/26/2021","19:22:18.059","86.54"
"07/26/2021","19:22:31.457","86.69"
"07/26/2021","19:22:44.871","86.83"
"07/26/2021","19:22:58.266","86.94"
"07/26/2021","19:23:11.654","87.04"
"07/26/2021","19:23:31.754","87.16"
"07/26/2021","19:23:58.553","87.28"
"07/26/2021","19:24:38.749","87.39"
"07/26/2021","19:25:35.708","87.5"
"07/26/2021","19:26:52.766","87.61"
"07/26/2021","19:28:36.601","87.72"
"07/26/2021","19:30:40.523","87.83"
"07/26/2021","19:32:34.413","87.93"
"07/26/2021","19:34:48.417","88.04"
"07/26/2021","19:40:26.733","88.15"
"07/26/2021","19:44:17.867","88.26"
"07/26/2021","19:50:16.310","88.37"
"07/26/2021","19:52:33.628","88.48"
"07/26/2021","19:55:14.428","88.59"
"07/26/2021","19:58:35.404","88.7"
"07/26/2021","20:01:02.804","88.6"
"07/26/2021","20:01:49.696","88.49"
"07/26/2021","20:02:23.196","88.36"
"07/26/2021","20:02:49.988","88.21"
"07/26/2021","20:03:10.086","88.08"
"07/26/2021","20:03:43.585","88.19"
"07/26/2021","20:03:50.285","88.31"
"07/26/2021","20:03:57.001","88.48"
"07/26/2021","20:04:03.683","88.68"
"07/26/2021","20:04:10.383","88.9"
"07/26/2021","20:04:17.082","89.18"
"07/26/2021","20:04:23.783","89.46"
"07/26/2021","20:04:30.481","89.79"
"07/26/2021","20:04:37.197","90.11"
"07/26/2021","20:04:43.885","90.46"
"07/26/2021","20:04:50.580","90.85"
"07/26/2021","20:04:57.278","91.22"
"07/26/2021","20:05:03.980","91.64"
"07/26/2021","20:05:10.697","92.04"
"07/26/2021","20:05:17.391","92.44"
"07/26/2021","20:05:24.079","92.89"
"07/26/2021","20:05:30.779","93.3"
"07/26/2021","20:05:37.478","93.76"
"07/26/2021","20:05:44.178","94.18"
"07/26/2021","20:05:50.877","94.6"
"07/26/2021","20:05:57.596","95.07"
"07/26/2021","20:06:04.290","95.5"
"07/26/2021","20:06:10.988","95.97"
"07/26/2021","20:06:17.692","96.4"
"07/26/2021","20:06:24.380","96.84"
"07/26/2021","20:06:31.074","97.31"
"07/26/2021","20:06:37.773","97.75"
"07/26/2021","20:06:44.481","98.23"
"07/26/2021","20:06:51.172","98.67"
"07/26/2021","20:06:57.871","99.11"
"07/26/2021","20:07:04.571","99.58"
"07/26/2021","20:07:11.270","100.03"
"07/26/2021","20:07:17.970","100.51"
"07/26/2021","20:07:24.686","100.94"
"07/26/2021","20:07:31.369","101.37"
"07/26/2021","20:07:38.075","101.83"
"07/26/2021","20:07:44.768","102.26"
"07/26/2021","20:07:51.467","102.72"
"07/26/2021","20:07:58.167","103.15"
"07/26/2021","20:08:04.866","103.58"
"07/26/2021","20:08:11.571","104.04"
"07/26/2021","20:08:18.272","104.47"
"07/26/2021","20:08:24.964","104.93"
"07/26/2021","20:08:31.664","105.35"
"07/26/2021","20:08:38.363","105.78"
"07/26/2021","20:08:45.063","106.23"
"07/26/2021","20:08:51.763","106.65"
"07/26/2021","20:08:58.476","107.11"
"07/26/2021","20:09:05.161","107.53"
"07/26/2021","20:09:11.861","107.95"
"07/26/2021","20:09:18.560","108.4"
"07/26/2021","20:09:25.260","108.81"
"07/26/2021","20:09:31.961","109.26"
"07/26/2021","20:09:38.673","109.66"
"07/26/2021","20:09:45.358","110.07"
"07/26/2021","20:09:52.057","110.51"
"07/26/2021","20:09:58.764","110.91"
"07/26/2021","20:10:05.458","111.34"
"07/26/2021","20:10:12.163","111.75"
"07/26/2021","20:10:18.874","112.15"
"07/26/2021","20:10:25.555","112.58"
"07/26/2021","20:10:32.269","112.98"
"07/26/2021","20:10:38.965","113.41"
"07/26/2021","20:10:45.653","113.8"
"07/26/2021","20:10:52.353","114.2"
"07/26/2021","20:10:59.073","114.63"
"07/26/2021","20:11:05.752","115.02"
"07/26/2021","20:11:12.452","115.44"
"07/26/2021","20:11:19.162","115.84"
"07/26/2021","20:11:25.851","116.23"
"07/26/2021","20:11:32.550","116.65"
"07/26/2021","20:11:39.261","117.04"
"07/26/2021","20:11:45.949","117.46"
"07/26/2021","20:11:52.648","117.85"
"07/26/2021","20:11:59.348","118.23"
"07/26/2021","20:12:06.047","118.64"
"07/26/2021","20:12:12.746","119.02"
"07/26/2021","20:12:19.450","119.43"
"07/26/2021","20:12:26.146","119.81"
"07/26/2021","20:12:32.846","120.18"
"07/26/2021","20:12:39.545","120.59"
"07/26/2021","20:12:46.244","120.96"
"07/26/2021","20:12:52.944","121.36"
"07/26/2021","20:12:59.661","121.74"
"07/26/2021","20:13:06.342","122.11"
"07/26/2021","20:13:13.042","122.51"
"07/26/2021","20:13:19.741","122.88"
"07/26/2021","20:13:26.442","123.28"
"07/26/2021","20:13:33.148","123.65"
"07/26/2021","20:13:39.865","124.02"
"07/26/2021","20:13:46.540","124.41"
"07/26/2021","20:13:53.242","124.78"
"07/26/2021","20:13:59.939","125.18"
"07/26/2021","20:14:06.638","125.54"
"07/26/2021","20:14:13.337","125.91"
"07/26/2021","20:14:20.037","126.3"
"07/26/2021","20:14:26.747","126.66"
"07/26/2021","20:14:33.435","127.05"
"07/26/2021","20:14:40.135","127.42"
"07/26/2021","20:14:46.835","127.77"
"07/26/2021","20:14:53.534","128.15"
"07/26/2021","20:15:00.234","128.51"
"07/26/2021","20:15:06.941","128.89"
"07/26/2021","20:15:13.633","129.24"
"07/26/2021","20:15:20.342","129.59"
"07/26/2021","20:15:27.041","129.97"
"07/26/2021","20:15:33.742","130.32"
"07/26/2021","20:15:40.431","130.7"
"07/26/2021","20:15:47.143","131.05"
"07/26/2021","20:15:53.830","131.4"
"07/26/2021","20:16:00.539","131.78"
"07/26/2021","20:16:07.240","132.13"
"07/26/2021","20:16:13.939","132.5"
"07/26/2021","20:16:20.639","132.85"
"07/26/2021","20:16:27.339","133.19"
"07/26/2021","20:16:34.028","133.57"
"07/26/2021","20:16:40.734","133.91"
"07/26/2021","20:16:47.427","134.29"
"07/26/2021","20:16:54.136","134.63"
"07/26/2021","20:17:00.836","134.97"
"07/26/2021","20:17:07.542","135.35"
"07/26/2021","20:17:14.226","135.69"
"07/26/2021","20:17:20.926","136.06"
"07/26/2021","20:17:27.625","136.4"
"07/26/2021","20:17:34.325","136.74"
"07/26/2021","20:17:41.050","137.11"
"07/26/2021","20:17:47.732","137.45"
"07/26/2021","20:17:54.424","137.81"
"07/26/2021","20:18:01.130","138.15"
"07/26/2021","20:18:07.823","138.48"
"07/26/2021","20:18:14.522","138.84"
"07/26/2021","20:18:21.221","139.17"
"07/26/2021","20:18:27.921","139.53"
"07/26/2021","20:18:34.620","139.86"
"07/26/2021","20:18:41.321","140.19"
"07/26/2021","20:18:48.020","140.55"
"07/26/2021","20:18:54.724","140.88"
"07/26/2021","20:19:01.421","141.23"
"07/26/2021","20:19:08.120","141.56"
"07/26/2021","20:19:14.838","141.89"
"07/26/2021","20:19:21.526","142.24"
"07/26/2021","20:19:28.218","142.57"
"07/26/2021","20:19:34.918","142.92"
"07/26/2021","20:19:41.628","143.25"
"07/26/2021","20:19:48.333","143.58"
"07/26/2021","20:19:55.034","143.93"
"07/26/2021","20:20:01.750","144.26"
"07/26/2021","20:20:08.440","144.61"
"07/26/2021","20:20:15.132","144.93"
"07/26/2021","20:20:21.832","145.26"
"07/26/2021","20:20:28.532","145.61"
"07/26/2021","20:20:35.230","145.93"
"07/26/2021","20:20:41.947","146.28"
"07/26/2021","20:20:48.645","146.6"
"07/26/2021","20:20:55.329","146.92"
"07/26/2021","20:21:02.030","147.27"
"07/26/2021","20:21:08.730","147.59"
"07/26/2021","20:21:15.428","147.94"
"07/26/2021","20:21:22.138","148.26"
"07/26/2021","20:21:28.830","148.57"
"07/26/2021","20:21:35.528","148.91"
"07/26/2021","20:21:42.226","149.23"
"07/26/2021","20:21:48.926","149.56"
"07/26/2021","20:21:55.654","149.88"
"07/26/2021","20:22:02.346","150.19"
"07/26/2021","20:22:09.030","150.53"
"07/26/2021","20:22:15.724","150.84"
"07/26/2021","20:22:22.423","151.18"
"07/26/2021","20:22:29.123","151.49"
"07/26/2021","20:22:35.828","151.81"
"07/26/2021","20:22:42.521","152.14"
"07/26/2021","20:22:49.231","152.45"
"07/26/2021","20:22:55.930","152.79"
"07/26/2021","20:23:02.623","153.1"
"07/26/2021","20:23:09.320","153.41"
"07/26/2021","20:23:16.018","153.74"
"07/26/2021","20:23:22.720","154.05"
"07/26/2021","20:23:29.418","154.39"
"07/26/2021","20:23:36.129","154.7"
"07/26/2021","20:23:42.832","155"
"07/26/2021","20:23:49.516","155.34"
"07/26/2021","20:23:56.219","155.65"
"07/26/2021","20:24:02.915","155.98"
"07/26/2021","20:24:09.618","156.29"
"07/26/2021","20:24:16.315","156.59"
"07/26/2021","20:24:23.032","156.93"
"07/26/2021","20:24:29.724","157.23"
"07/26/2021","20:24:36.412","157.56"
"07/26/2021","20:24:43.117","157.87"
"07/26/2021","20:24:49.812","158.18"
"07/26/2021","20:24:56.511","158.51"
"07/26/2021","20:25:03.222","158.81"
"07/26/2021","20:25:09.916","159.14"
"07/26/2021","20:25:16.610","159.44"
"07/26/2021","20:25:23.310","159.75"
"07/26/2021","20:25:30.010","160.07"
"07/26/2021","20:25:36.708","160.37"
"07/26/2021","20:25:43.430","160.69"
"07/26/2021","20:25:50.123","160.99"
"07/26/2021","20:25:56.807","161.29"
"07/26/2021","20:26:03.507","161.61"
"07/26/2021","20:26:10.209","161.91"
"07/26/2021","20:26:16.906","162.23"
"07/26/2021","20:26:23.605","162.53"
"07/26/2021","20:26:30.315","162.82"
"07/26/2021","20:26:37.004","163.15"
"07/26/2021","20:26:43.704","163.44"
"07/26/2021","20:26:50.403","163.76"
"07/26/2021","20:26:57.103","164.06"
"07/26/2021","20:27:03.824","164.36"
"07/26/2021","20:27:10.525","164.67"
"07/26/2021","20:27:17.202","164.97"
"07/26/2021","20:27:23.901","165.29"
"07/26/2021","20:27:30.601","165.58"
"07/26/2021","20:27:37.300","165.88"
"07/26/2021","20:27:44.000","166.2"
"07/26/2021","20:27:50.719","166.49"
"07/26/2021","20:27:57.398","166.81"
"07/26/2021","20:28:04.099","167.1"
"07/26/2021","20:28:10.801","167.39"
"07/26/2021","20:28:17.498","167.71"
"07/26/2021","20:28:24.207","168"
"07/26/2021","20:28:30.914","168.32"
"07/26/2021","20:28:37.605","168.61"
"07/26/2021","20:28:44.295","168.91"
"07/26/2021","20:28:50.994","169.22"
"07/26/2021","20:28:57.694","169.51"
"07/26/2021","20:29:04.393","169.83"
"07/26/2021","20:29:11.106","170.12"
"07/26/2021","20:29:17.797","170.41"
"07/26/2021","20:29:24.492","170.72"
"07/26/2021","20:29:31.192","171.01"
"07/26/2021","20:29:37.890","171.33"
"07/26/2021","20:29:44.592","171.62"
"07/26/2021","20:29:51.310","171.9"
"07/26/2021","20:29:58.009","172.21"
"07/26/2021","20:30:04.689","172.5"
"07/26/2021","20:30:11.392","172.8"
"07/26/2021","20:30:18.087","173.09"
"07/26/2021","20:30:24.787","173.38"
"07/26/2021","20:30:31.486","173.68"
"07/26/2021","20:30:38.199","173.97"
"07/26/2021","20:30:44.887","174.27"
"07/26/2021","20:30:51.587","174.56"
"07/26/2021","20:30:58.287","174.84"
"07/26/2021","20:31:04.986","175.15"
"07/26/2021","20:31:11.706","175.44"
"07/26/2021","20:31:18.402","175.74"
"07/26/2021","20:31:25.090","176.03"
"07/26/2021","20:31:31.785","176.31"
"07/26/2021","20:31:38.484","176.62"
"07/26/2021","20:31:45.183","176.9"
"07/26/2021","20:31:51.883","177.21"
"07/26/2021","20:31:58.601","177.49"
"07/26/2021","20:32:05.289","177.77"
"07/26/2021","20:32:11.985","178.07"
"07/26/2021","20:32:18.680","178.36"
"07/26/2021","20:32:25.381","178.66"
"07/26/2021","20:32:32.080","178.94"
"07/26/2021","20:32:38.789","179.22"
"07/26/2021","20:32:45.499","179.53"
"07/26/2021","20:32:52.178","179.81"
"07/26/2021","20:32:58.878","180.11"
"07/26/2021","20:33:05.578","180.39"
"07/26/2021","20:33:12.282","180.67"
"07/26/2021","20:33:18.976","180.97"
"07/26/2021","20:33:25.693","181.25"
"07/26/2021","20:33:32.393","181.56"
"07/26/2021","20:33:39.075","181.83"
"07/26/2021","20:33:45.774","182.12"
"07/26/2021","20:33:52.474","182.42"
"07/26/2021","20:33:59.173","182.7"
"07/26/2021","20:34:05.894","183"
"07/26/2021","20:34:12.587","183.28"
"07/26/2021","20:34:19.272","183.56"
"07/26/2021","20:34:25.972","183.86"
"07/26/2021","20:34:32.671","184.14"
"07/26/2021","20:34:39.370","184.43"
"07/26/2021","20:34:46.081","184.71"
"07/26/2021","20:34:52.782","184.98"
"07/26/2021","20:34:59.470","185.28"
"07/26/2021","20:35:06.168","185.55"
"07/26/2021","20:35:12.870","185.85"
"07/26/2021","20:35:19.567","186.12"
"07/26/2021","20:35:26.283","186.39"
"07/26/2021","20:35:32.976","186.69"
"07/26/2021","20:35:39.667","186.96"
"07/26/2021","20:35:46.364","187.25"
"07/26/2021","20:35:53.066","187.53"
"07/26/2021","20:35:59.764","187.8"
"07/26/2021","20:36:06.481","188.09"
"07/26/2021","20:36:13.172","188.36"
"07/26/2021","20:36:19.863","188.66"
"07/26/2021","20:36:26.563","188.93"
"07/26/2021","20:36:33.262","189.2"
"07/26/2021","20:36:39.961","189.49"
"07/26/2021","20:36:46.678","189.76"
"07/26/2021","20:36:53.379","190.05"
"07/26/2021","20:37:00.060","190.32"
"07/26/2021","20:37:06.761","190.59"
"07/26/2021","20:37:13.463","190.89"
"07/26/2021","20:37:20.161","191.15"
"07/26/2021","20:37:26.871","191.45"
"07/26/2021","20:37:33.570","191.72"
"07/26/2021","20:37:40.263","191.99"
"07/26/2021","20:37:46.958","192.28"
"07/26/2021","20:37:53.659","192.55"
"07/26/2021","20:38:00.358","192.84"
"07/26/2021","20:38:07.078","193.11"
"07/26/2021","20:38:13.781","193.38"
"07/26/2021","20:38:20.457","193.67"
"07/26/2021","20:38:27.156","193.93"
"07/26/2021","20:38:33.856","194.22"
"07/26/2021","20:38:40.555","194.49"
"07/26/2021","20:38:47.255","194.76"
"07/26/2021","20:38:53.955","195.05"
"07/26/2021","20:39:00.672","195.32"
"07/26/2021","20:39:07.365","195.61"
"07/26/2021","20:39:14.056","195.88"
"07/26/2021","20:39:20.752","196.14"
"07/26/2021","20:39:27.453","196.43"
"07/26/2021","20:39:34.151","196.7"
"07/26/2021","20:39:40.862","196.99"
"07/26/2021","20:39:47.563","197.26"
"07/26/2021","20:39:54.249","197.52"
"07/26/2021","20:40:00.951","197.81"
"07/26/2021","20:40:07.649","198.08"
"07/26/2021","20:40:14.353","198.37"
"07/26/2021","20:40:21.058","198.63"
"07/26/2021","20:40:27.766","198.9"
"07/26/2021","20:40:34.467","199.18"
"07/26/2021","20:40:41.147","199.44"
"07/26/2021","20:40:47.846","199.72"
"07/26/2021","20:40:54.546","199.99"
"07/26/2021","20:41:01.245","200.25"
"07/26/2021","20:41:07.956","200.53"
"07/26/2021","20:41:14.655","200.79"
"07/26/2021","20:41:21.343","201.08"
"07/26/2021","20:41:28.043","201.34"
"07/26/2021","20:41:34.742","201.6"
"07/26/2021","20:41:41.442","201.88"
"07/26/2021","20:41:48.142","202.15"
"07/26/2021","20:41:54.865","202.43"
"07/26/2021","20:42:01.547","202.69"
"07/26/2021","20:42:08.240","202.95"
"07/26/2021","20:42:14.942","203.23"
"07/26/2021","20:42:21.639","203.49"
"07/26/2021","20:42:28.337","203.78"
"07/26/2021","20:42:35.049","204.04"
"07/26/2021","20:42:41.749","204.3"
"07/26/2021","20:42:48.436","204.58"
"07/26/2021","20:42:55.136","204.84"
"07/26/2021","20:43:01.835","205.12"
"07/26/2021","20:43:08.535","205.38"
"07/26/2021","20:43:15.257","205.64"
"07/26/2021","20:43:21.942","205.92"
"07/26/2021","20:43:28.633","206.18"
"07/26/2021","20:43:35.333","206.46"
"07/26/2021","20:43:42.034","206.72"
"07/26/2021","20:43:48.734","206.98"
"07/26/2021","20:43:55.453","207.26"
"07/26/2021","20:44:02.133","207.52"
"07/26/2021","20:44:08.833","207.8"
"07/26/2021","20:44:15.536","208.06"
"07/26/2021","20:44:22.233","208.31"
"07/26/2021","20:44:28.931","208.59"
"07/26/2021","20:44:35.630","208.85"
"07/26/2021","20:44:42.347","209.13"
"07/26/2021","20:44:49.032","209.39"
"07/26/2021","20:44:55.730","209.65"
"07/26/2021","20:45:02.428","209.93"
"07/26/2021","20:45:09.134","210.18"
"07/26/2021","20:45:15.832","210.46"
"07/26/2021","20:45:22.544","210.72"
"07/26/2021","20:45:29.230","210.98"
"07/26/2021","20:45:35.927","211.26"
"07/26/2021","20:45:42.627","211.51"
"07/26/2021","20:45:49.327","211.79"
"07/26/2021","20:45:56.025","212.05"
"07/26/2021","20:46:02.724","212.3"
"07/26/2021","20:46:09.438","212.58"
"07/26/2021","20:46:16.127","212.84"
"07/26/2021","20:46:22.824","213.11"
"07/26/2021","20:46:29.523","213.37"
"07/26/2021","20:46:36.222","213.62"
"07/26/2021","20:46:42.922","213.89"
"07/26/2021","20:46:49.640","214.15"
"07/26/2021","20:46:56.340","214.42"
"07/26/2021","20:47:03.023","214.68"
"07/26/2021","20:47:09.720","214.93"
"07/26/2021","20:47:16.432","215.2"
"07/26/2021","20:47:23.120","215.45"
"07/26/2021","20:47:29.819","215.72"
"07/26/2021","20:47:36.536","215.98"
"07/26/2021","20:47:43.218","216.23"
"07/26/2021","20:47:49.918","216.5"
"07/26/2021","20:47:56.619","216.75"
"07/26/2021","20:48:03.316","217.03"
"07/26/2021","20:48:10.016","217.28"
"07/26/2021","20:48:16.736","217.53"
"07/26/2021","20:48:23.436","217.8"
"07/26/2021","20:48:30.115","218.05"
"07/26/2021","20:48:36.814","218.32"
"07/26/2021","20:48:43.514","218.58"
"07/26/2021","20:48:50.213","218.83"
"07/26/2021","20:48:56.913","219.1"
"07/26/2021","20:49:03.629","219.35"
"07/26/2021","20:49:10.320","219.62"
"07/26/2021","20:49:17.014","219.87"
"07/26/2021","20:49:23.710","220.12"
"07/26/2021","20:49:30.414","220.39"
"07/26/2021","20:49:37.109","220.64"
"07/26/2021","20:49:43.809","220.91"
"07/26/2021","20:49:50.520","221.16"
"07/26/2021","20:49:57.208","221.41"
"07/26/2021","20:50:03.907","221.68"
"07/26/2021","20:50:10.607","221.93"
"07/26/2021","20:50:17.306","222.2"
"07/26/2021","20:50:24.005","222.45"
"07/26/2021","20:50:30.724","222.7"
"07/26/2021","20:50:37.406","222.97"
"07/26/2021","20:50:44.105","223.22"
"07/26/2021","20:50:50.804","223.49"
"07/26/2021","20:50:57.503","223.74"
"07/26/2021","20:51:04.203","223.99"
"07/26/2021","20:51:10.912","224.26"
"07/26/2021","20:51:17.604","224.5"
"07/26/2021","20:51:24.306","224.77"
"07/26/2021","20:51:31.001","225.02"
"07/26/2021","20:51:37.701","225.27"
"07/26/2021","20:51:44.400","225.54"
"07/26/2021","20:51:51.115","225.79"
"07/26/2021","20:51:57.817","226.06"
"07/26/2021","20:52:04.516","226.31"
"07/26/2021","20:52:11.199","226.55"
"07/26/2021","20:52:17.900","226.82"
"07/26/2021","20:52:24.597","227.07"
"07/26/2021","20:52:31.302","227.34"
"07/26/2021","20:52:38.012","227.59"
"07/26/2021","20:52:44.714","227.83"
"07/26/2021","20:52:51.396","228.1"
"07/26/2021","20:52:58.097","228.35"
"07/26/2021","20:53:04.796","228.61"
"07/26/2021","20:53:11.495","228.86"
"07/26/2021","20:53:18.215","229.1"
"07/26/2021","20:53:24.915","229.37"
"07/26/2021","20:53:31.593","229.61"
"07/26/2021","20:53:38.296","229.87"
"07/26/2021","20:53:44.992","230.12"
"07/26/2021","20:53:51.691","230.36"
"07/26/2021","20:53:58.393","230.63"
"07/26/2021","20:54:05.105","230.87"
"07/26/2021","20:54:11.804","231.14"
"07/26/2021","20:54:18.497","231.38"
"07/26/2021","20:54:25.189","231.63"
"07/26/2021","20:54:31.889","231.89"
"07/26/2021","20:54:38.589","232.14"
"07/26/2021","20:54:45.291","232.4"
"07/26/2021","20:54:51.988","232.64"
"07/26/2021","20:54:58.707","232.89"
"07/26/2021","20:55:05.388","233.15"
"07/26/2021","20:55:12.086","233.39"
"07/26/2021","20:55:18.785","233.66"
"07/26/2021","20:55:25.486","233.9"
"07/26/2021","20:55:32.185","234.15"
"07/26/2021","20:55:38.904","234.41"
"07/26/2021","20:55:45.604","234.65"
"07/26/2021","20:55:52.287","234.91"
"07/26/2021","20:55:58.984","235.16"
"07/26/2021","20:56:05.682","235.4"
"07/26/2021","20:56:12.381","235.66"
"07/26/2021","20:56:19.081","235.91"
"07/26/2021","20:56:25.801","236.17"
"07/26/2021","20:56:32.486","236.41"
"07/26/2021","20:56:39.180","236.65"
"07/26/2021","20:56:45.879","236.92"
"07/26/2021","20:56:52.579","237.16"
"07/26/2021","20:56:59.283","237.42"
"07/26/2021","20:57:05.998","237.66"
"07/26/2021","20:57:12.688","237.91"
"07/26/2021","20:57:19.378","238.17"
"07/26/2021","20:57:26.077","238.41"
"07/26/2021","20:57:32.776","238.67"
"07/26/2021","20:57:39.475","238.91"
"07/26/2021","20:57:46.175","239.16"
"07/26/2021","20:57:52.891","239.42"
"07/26/2021","20:57:59.589","239.66"
"07/26/2021","20:58:06.277","239.92"
"07/26/2021","20:58:12.973","240.16"
"07/26/2021","20:58:19.674","240.4"
"07/26/2021","20:58:26.372","240.67"
"07/26/2021","20:58:33.076","240.91"
"07/26/2021","20:58:39.789","241.17"
"07/26/2021","20:58:46.475","241.41"
"07/26/2021","20:58:53.171","241.65"
"07/26/2021","20:58:59.871","241.92"
"07/26/2021","20:59:06.570","242.16"
"07/26/2021","20:59:13.274","242.41"
"07/26/2021","20:59:19.988","242.65"
"07/26/2021","20:59:26.685","242.89"
"07/26/2021","20:59:33.369","243.16"
