"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]","3889 (1156255) [Krios G4]"
"08/16/2021","15:19:49.313","657.216",""
"08/16/2021","15:20:02.019","2845.928",""
"08/16/2021","15:20:31.443","96315.789",""
"08/16/2021","15:22:24.595","657.216",""
"08/16/2021","15:22:52.677","1678.57",""
"08/16/2021","15:23:49.198","2845.928",""
"08/16/2021","15:24:29.082","657.216",""
"08/16/2021","15:24:41.901","2845.928",""
"08/16/2021","15:24:56.768","96315.789",""
"08/16/2021","15:27:17.087","657.216",""
"08/16/2021","15:29:48.802","1678.57",""
"08/16/2021","15:30:40.068","2845.928",""
"08/16/2021","15:31:19.666","657.216",""
"08/16/2021","15:31:32.951","2845.928",""
"08/16/2021","15:31:48.719","96315.789",""
"08/16/2021","15:33:40.443","657.216",""
"08/16/2021","15:34:04.179","1678.57",""
"08/16/2021","15:34:53.404","2845.928",""
"08/16/2021","15:35:33.106","657.216",""
"08/16/2021","15:35:45.908","2845.928",""
"08/16/2021","15:36:01.483","96315.789",""
"08/16/2021","15:37:51.829","657.216",""
"08/16/2021","15:38:26.328","1678.57",""
"08/16/2021","15:39:19.736","2845.928",""
"08/16/2021","15:40:00.676","657.216",""
"08/16/2021","15:40:13.464","2845.928",""
"08/16/2021","15:40:28.579","96315.789",""
"08/16/2021","15:42:26.047","657.216",""
"08/16/2021","15:42:57.921","1678.57",""
"08/16/2021","15:43:48.334","2845.928",""
"08/16/2021","15:44:27.802","657.216",""
"08/16/2021","15:44:40.278","2845.928",""
"08/16/2021","15:44:55.205","96315.789",""
"08/16/2021","15:51:51.675","","Unknown (0)"
"08/16/2021","15:51:52.581","","Close (1)"
"08/16/2021","16:00:01.338","64.396",""
"08/16/2021","16:00:03.182","","Unknown (0)"
"08/16/2021","16:00:03.590","","Open (2)"
"08/16/2021","16:00:14.963","","Unknown (0)"
"08/16/2021","16:00:16.087","","Close (1)"
"08/16/2021","16:01:26.098","1678.57",""
"08/16/2021","16:01:41.738","","Unknown (0)"
"08/16/2021","16:01:42.092","","Open (2)"
"08/16/2021","16:02:23.639","2845.928",""
"08/16/2021","16:03:40.254","64.396",""
"08/16/2021","16:09:46.413","196002.516",""
"08/16/2021","16:09:50.561","","Unknown (0)"
"08/16/2021","16:09:51.595","","Close (1)"
"08/16/2021","16:13:35.290","657.216",""
"08/16/2021","16:13:50.409","","Unknown (0)"
"08/16/2021","16:13:50.602","","Open (2)"
"08/16/2021","16:16:06.364","1678.57",""
"08/16/2021","16:16:55.020","2845.928",""
"08/16/2021","16:17:34.473","657.216",""
"08/16/2021","16:17:47.840","2845.928",""
"08/16/2021","16:19:44.807","96315.789",""
"08/16/2021","16:22:03.798","2845.928",""
"08/16/2021","16:24:10.700","96315.789",""
"08/16/2021","16:26:36.279","657.216",""
"08/16/2021","16:27:04.115","1678.57",""
"08/16/2021","16:27:52.913","2845.928",""
"08/16/2021","16:28:32.313","657.216",""
"08/16/2021","16:28:44.616","2845.928",""
"08/16/2021","16:29:00.226","96315.789",""
"08/16/2021","16:31:27.567","657.216",""
"08/16/2021","16:31:59.656","1678.57",""
"08/16/2021","16:32:49.220","2845.928",""
"08/16/2021","16:33:28.549","657.216",""
"08/16/2021","16:33:41.581","2845.928",""
"08/16/2021","16:45:57.497","96315.789",""
"08/16/2021","16:48:17.028","2845.928",""
"08/16/2021","16:48:36.249","96315.789",""
"08/16/2021","16:51:03.390","657.216",""
"08/16/2021","16:51:25.648","1678.57",""
"08/16/2021","16:52:14.326","2845.928",""
"08/16/2021","16:52:53.901","657.216",""
"08/16/2021","16:53:06.551","2845.928",""
"08/16/2021","16:53:22.255","96315.789",""
"08/16/2021","16:55:41.188","2845.928",""
"08/16/2021","16:56:00.425","96315.789",""
"08/16/2021","16:58:28.228","657.216",""
"08/16/2021","16:58:53.801","1678.57",""
"08/16/2021","16:59:41.454","2845.928",""
"08/16/2021","17:00:17.643","657.216",""
"08/16/2021","17:00:30.734","2845.928",""
"08/16/2021","17:00:46.398","96315.789",""
"08/16/2021","17:03:09.016","2845.928",""
"08/16/2021","17:03:28.377","96315.789",""
"08/16/2021","17:07:17.593","64.396",""
"08/16/2021","17:07:26.286","","Unknown (0)"
"08/16/2021","17:07:27.146","","Close (1)"
"08/16/2021","17:14:04.789","","Unknown (0)"
"08/16/2021","17:14:05.153","","Open (2)"
"08/16/2021","17:14:27.692","1678.57",""
"08/16/2021","17:15:09.968","2845.928",""
"08/16/2021","17:16:51.800","64.396",""
"08/16/2021","17:22:58.497","196002.516",""
"08/16/2021","17:23:02.587","","Unknown (0)"
"08/16/2021","17:23:03.657","","Close (1)"
"08/16/2021","17:30:04.519","657.216",""
"08/16/2021","17:30:18.278","","Unknown (0)"
"08/16/2021","17:30:18.666","","Open (2)"
"08/16/2021","17:34:15.103","1678.57",""
"08/16/2021","17:35:00.983","2845.928",""
"08/16/2021","17:35:37.556","657.216",""
"08/16/2021","17:35:50.106","2845.928",""
"08/16/2021","17:36:40.479","96315.789",""
"08/16/2021","17:40:12.683","2845.928",""
"08/16/2021","17:40:32.096","96315.789",""
"08/16/2021","17:44:09.612","657.216",""
"08/16/2021","17:44:38.938","1678.57",""
"08/16/2021","17:45:28.129","2845.928",""
"08/16/2021","17:46:08.075","657.216",""
"08/16/2021","17:46:21.567","2845.928",""
"08/16/2021","17:46:37.201","96315.789",""
"08/16/2021","17:50:09.131","2845.928",""
"08/16/2021","17:50:28.482","96315.789",""
"08/16/2021","17:54:06.995","657.216",""
"08/16/2021","17:54:41.759","1678.57",""
"08/16/2021","17:55:30.285","2845.928",""
"08/16/2021","17:56:09.918","657.216",""
"08/16/2021","17:56:22.762","2845.928",""
"08/16/2021","17:56:38.141","96315.789",""
"08/16/2021","18:00:10.304","2845.928",""
"08/16/2021","18:00:26.448","96315.789",""
"08/16/2021","18:04:11.505","657.216",""
"08/16/2021","18:04:40.723","1678.57",""
"08/16/2021","18:05:29.082","2845.928",""
"08/16/2021","18:06:08.524","657.216",""
"08/16/2021","18:06:22.207","2845.928",""
"08/16/2021","18:06:38.049","96315.789",""
"08/16/2021","18:10:07.842","2845.928",""
"08/16/2021","18:10:27.012","96315.789",""
"08/16/2021","18:14:04.358","657.216",""
"08/16/2021","18:14:33.145","1678.57",""
"08/16/2021","18:15:19.220","2845.928",""
"08/16/2021","18:15:55.167","657.216",""
"08/16/2021","18:16:07.746","2845.928",""
"08/16/2021","18:16:23.569","96315.789",""
"08/16/2021","18:19:54.843","2845.928",""
"08/16/2021","18:20:10.645","96315.789",""
"08/16/2021","18:23:46.859","657.216",""
"08/16/2021","18:24:21.607","1678.57",""
"08/16/2021","18:25:09.722","2845.928",""
"08/16/2021","18:25:49.361","657.216",""
"08/16/2021","18:26:02.082","2845.928",""
"08/16/2021","18:26:17.755","96315.789",""
"08/16/2021","18:29:49.288","2845.928",""
"08/16/2021","18:30:08.907","96315.789",""
"08/16/2021","18:33:47.643","657.216",""
"08/16/2021","18:34:28.033","1678.57",""
"08/16/2021","18:35:17.048","2845.928",""
"08/16/2021","18:35:56.603","657.216",""
"08/16/2021","18:36:09.562","2845.928",""
"08/16/2021","18:36:25.066","96315.789",""
"08/16/2021","18:39:55.695","2845.928",""
"08/16/2021","18:40:15.106","96315.789",""
"08/16/2021","19:13:46.787","","Unknown (0)"
"08/16/2021","19:13:47.752","","Close (1)"
"08/17/2021","06:40:15.107","96315.789",""
"08/17/2021","07:13:47.753","","Close (1)"
"08/17/2021","18:40:15.107","96315.789",""
"08/17/2021","19:13:47.753","","Close (1)"
"08/18/2021","06:40:15.108","96315.789",""
"08/18/2021","07:13:47.754","","Close (1)"
"08/18/2021","11:06:53.957","","Unknown (0)"
"08/18/2021","11:06:54.275","","Open (2)"
"08/18/2021","11:11:38.073","657.216",""
"08/18/2021","11:49:35.064","1678.57",""
"08/18/2021","11:50:19.382","2845.928",""
"08/18/2021","11:50:59.056","657.216",""
"08/18/2021","11:51:12.401","2845.928",""
"08/18/2021","11:51:27.883","96315.789",""
"08/18/2021","11:55:00.196","2845.928",""
"08/18/2021","11:55:16.078","96315.789",""
"08/18/2021","11:58:47.116","2845.928",""
"08/18/2021","12:00:54.796","96315.789",""
"08/18/2021","12:14:33.452","2845.928",""
"08/18/2021","12:15:16.771","96315.789",""
"08/18/2021","12:28:46.414","2845.928",""
"08/18/2021","12:29:02.502","96315.789",""
"08/18/2021","12:42:11.685","2845.928",""
"08/18/2021","12:42:27.862","96315.789",""
"08/18/2021","12:55:37.247","2845.928",""
"08/18/2021","12:55:52.955","96315.789",""
"08/18/2021","13:09:25.863","657.216",""
"08/18/2021","13:09:44.080","1678.57",""
"08/18/2021","13:10:31.217","2845.928",""
"08/18/2021","13:11:10.704","657.216",""
"08/18/2021","13:11:24.041","2845.928",""
"08/18/2021","13:11:39.517","96315.789",""
"08/18/2021","13:25:31.719","2845.928",""
"08/18/2021","13:25:51.548","96315.789",""
"08/18/2021","13:39:01.600","2845.928",""
"08/18/2021","13:51:21.968","96315.789",""
"08/18/2021","14:04:31.009","2845.928",""
"08/18/2021","14:04:47.204","96315.789",""
"08/18/2021","14:18:06.521","2845.928",""
"08/18/2021","14:18:26.431","96315.789",""
"08/18/2021","14:31:37.758","2845.928",""
"08/18/2021","14:31:57.630","96315.789",""
"08/18/2021","14:45:20.168","2845.928",""
"08/18/2021","14:45:36.458","96315.789",""
"08/18/2021","14:59:06.582","657.216",""
"08/18/2021","14:59:25.410","1678.57",""
"08/18/2021","15:00:12.682","2845.928",""
"08/18/2021","15:00:52.828","657.216",""
"08/18/2021","15:01:06.102","2845.928",""
"08/18/2021","15:01:22.283","96315.789",""
"08/18/2021","15:14:39.399","2845.928",""
"08/18/2021","15:14:55.969","96315.789",""
"08/18/2021","15:28:25.800","2845.928",""
"08/18/2021","15:28:42.810","96315.789",""
"08/18/2021","15:41:38.333","2845.928",""
"08/18/2021","15:41:58.372","96315.789",""
"08/18/2021","15:54:53.762","2845.928",""
"08/18/2021","15:55:13.956","96315.789",""
"08/18/2021","16:08:46.152","2845.928",""
"08/18/2021","16:09:07.172","96315.789",""
"08/18/2021","16:22:42.420","2845.928",""
"08/18/2021","16:23:02.440","96315.789",""
"08/18/2021","16:36:16.336","2845.928",""
"08/18/2021","16:36:32.745","96315.789",""
"08/18/2021","16:49:32.080","657.216",""
"08/18/2021","16:49:50.804","1678.57",""
"08/18/2021","16:50:38.124","2845.928",""
"08/18/2021","16:51:18.224","657.216",""
"08/18/2021","16:51:31.646","2845.928",""
"08/18/2021","16:51:48.678","96315.789",""
"08/18/2021","17:05:00.441","2845.928",""
"08/18/2021","17:05:17.731","96315.789",""
"08/18/2021","17:18:17.541","2845.928",""
"08/18/2021","17:18:37.587","96315.789",""
"08/18/2021","17:31:32.345","2845.928",""
"08/18/2021","17:31:48.867","96315.789",""
"08/18/2021","17:44:07.290","2845.928",""
"08/18/2021","17:44:27.442","96315.789",""
"08/18/2021","17:57:21.524","2845.928",""
"08/18/2021","17:57:38.257","96315.789",""
"08/18/2021","18:10:57.373","2845.928",""
"08/18/2021","18:11:53.839","96315.789",""
"08/18/2021","18:25:19.199","657.216",""
"08/18/2021","18:25:39.011","1678.57",""
"08/18/2021","18:26:25.930","2845.928",""
"08/18/2021","18:27:05.536","657.216",""
"08/18/2021","18:27:18.791","2845.928",""
"08/18/2021","18:27:35.036","96315.789",""
"08/18/2021","18:40:11.214","2845.928",""
"08/18/2021","18:40:31.033","96315.789",""
"08/18/2021","18:52:51.148","2845.928",""
"08/18/2021","18:53:07.681","96315.789",""
"08/18/2021","19:06:40.159","2845.928",""
"08/18/2021","19:06:56.503","96315.789",""
"08/18/2021","19:19:59.715","2845.928",""
"08/18/2021","19:20:16.951","96315.789",""
"08/18/2021","19:33:32.697","2845.928",""
"08/18/2021","19:33:49.222","96315.789",""
"08/18/2021","19:46:47.423","2845.928",""
"08/18/2021","19:47:07.689","96315.789",""
"08/18/2021","20:00:09.323","2845.928",""
"08/18/2021","20:12:29.900","96315.789",""
"08/18/2021","20:25:39.170","657.216",""
"08/18/2021","20:25:57.897","1678.57",""
"08/18/2021","20:26:44.287","2845.928",""
"08/18/2021","20:27:23.680","657.216",""
"08/18/2021","20:27:36.707","2845.928",""
"08/18/2021","20:27:52.936","96315.789",""
"08/18/2021","20:41:09.126","2845.928",""
"08/18/2021","20:41:25.766","96315.789",""
"08/18/2021","20:54:42.045","2845.928",""
"08/18/2021","20:55:02.260","96315.789",""
"08/18/2021","21:08:02.659","2845.928",""
"08/18/2021","21:08:19.042","96315.789",""
"08/18/2021","21:21:56.906","2845.928",""
"08/18/2021","21:22:17.258","96315.789",""
"08/18/2021","21:36:18.597","657.216",""
"08/18/2021","21:36:39.176","1678.57",""
"08/18/2021","21:37:26.295","2845.928",""
"08/18/2021","21:38:05.677","657.216",""
"08/18/2021","21:38:19.080","2845.928",""
"08/18/2021","21:38:35.224","96315.789",""
"08/18/2021","21:51:50.377","2845.928",""
"08/18/2021","21:52:10.524","96315.789",""
"08/18/2021","22:04:50.782","2845.928",""
"08/18/2021","22:05:07.484","96315.789",""
"08/18/2021","22:17:52.301","2845.928",""
"08/18/2021","22:18:12.216","96315.789",""
"08/18/2021","22:31:57.841","2845.928",""
"08/18/2021","22:32:14.318","96315.789",""
"08/18/2021","22:45:31.582","2845.928",""
"08/18/2021","22:45:48.156","96315.789",""
"08/18/2021","22:58:33.223","657.216",""
"08/18/2021","22:58:53.707","1678.57",""
"08/18/2021","22:59:40.988","2845.928",""
"08/18/2021","23:00:21.112","657.216",""
"08/18/2021","23:00:35.216","2845.928",""
"08/18/2021","23:00:51.664","96315.789",""
"08/18/2021","23:06:54.276","","Open (2)"
"08/18/2021","23:14:11.680","2845.928",""
"08/18/2021","23:14:31.929","96315.789",""
"08/18/2021","23:27:29.253","2845.928",""
"08/18/2021","23:27:49.679","96315.789",""
"08/18/2021","23:41:42.881","2845.928",""
"08/18/2021","23:42:03.267","96315.789",""
"08/18/2021","23:55:39.327","2845.928",""
"08/18/2021","23:55:59.529","96315.789",""
"08/19/2021","00:08:58.362","2845.928",""
"08/19/2021","00:09:14.756","96315.789",""
"08/19/2021","00:22:54.031","2845.928",""
"08/19/2021","00:23:10.267","96315.789",""
"08/19/2021","00:37:02.857","2845.928",""
"08/19/2021","00:37:19.447","96315.789",""
"08/19/2021","00:51:00.553","657.216",""
"08/19/2021","00:51:21.156","1678.57",""
"08/19/2021","00:52:07.586","2845.928",""
"08/19/2021","00:52:47.148","657.216",""
"08/19/2021","00:53:00.264","2845.928",""
"08/19/2021","01:07:16.983","96315.789",""
"08/19/2021","01:20:40.641","2845.928",""
"08/19/2021","01:21:00.657","96315.789",""
"08/19/2021","01:34:17.081","2845.928",""
"08/19/2021","01:34:37.567","96315.789",""
"08/19/2021","01:48:02.244","2845.928",""
"08/19/2021","01:48:22.389","96315.789",""
"08/19/2021","02:01:20.103","2845.928",""
"08/19/2021","02:01:41.229","96315.789",""
"08/19/2021","02:14:43.468","2845.928",""
"08/19/2021","02:15:03.627","96315.789",""
"08/19/2021","02:28:26.871","657.216",""
"08/19/2021","02:28:47.103","1678.57",""
"08/19/2021","02:29:35.137","2845.928",""
"08/19/2021","02:30:14.528","657.216",""
"08/19/2021","02:30:28.400","2845.928",""
"08/19/2021","02:30:44.613","96315.789",""
"08/19/2021","02:43:53.078","2845.928",""
"08/19/2021","02:44:13.047","96315.789",""
"08/19/2021","02:56:51.619","2845.928",""
"08/19/2021","02:57:08.260","96315.789",""
"08/19/2021","03:10:06.398","2845.928",""
"08/19/2021","03:10:26.521","96315.789",""
"08/19/2021","03:23:48.667","2845.928",""
"08/19/2021","03:24:09.433","96315.789",""
"08/19/2021","03:37:26.376","2845.928",""
"08/19/2021","03:37:42.842","96315.789",""
"08/19/2021","03:51:07.555","657.216",""
"08/19/2021","03:51:27.692","1678.57",""
"08/19/2021","03:52:14.704","2845.928",""
"08/19/2021","03:52:54.438","657.216",""
"08/19/2021","03:53:08.061","2845.928",""
"08/19/2021","03:53:24.232","96315.789",""
"08/19/2021","04:06:41.022","2845.928",""
"08/19/2021","04:06:57.649","96315.789",""
"08/19/2021","04:20:02.380","2845.928",""
"08/19/2021","04:20:22.834","96315.789",""
"08/19/2021","04:33:20.231","2845.928",""
"08/19/2021","04:33:40.475","96315.789",""
"08/19/2021","04:46:56.538","2845.928",""
"08/19/2021","04:57:10.348","96315.789",""
"08/19/2021","05:09:51.080","2845.928",""
"08/19/2021","05:10:47.338","96315.789",""
"08/19/2021","05:24:27.787","2845.928",""
"08/19/2021","05:24:47.798","96315.789",""
"08/19/2021","05:37:53.434","657.216",""
"08/19/2021","05:38:13.729","1678.57",""
"08/19/2021","05:39:00.458","2845.928",""
"08/19/2021","05:39:40.547","657.216",""
"08/19/2021","05:39:54.093","2845.928",""
"08/19/2021","05:40:10.132","96315.789",""
"08/19/2021","05:53:29.611","2845.928",""
"08/19/2021","05:53:49.876","96315.789",""
"08/19/2021","06:07:08.355","2845.928",""
"08/19/2021","06:07:28.548","96315.789",""
"08/19/2021","06:20:32.985","2845.928",""
"08/19/2021","06:20:53.258","96315.789",""
"08/19/2021","06:34:22.155","2845.928",""
"08/19/2021","06:34:39.434","96315.789",""
"08/19/2021","06:47:54.846","2845.928",""
"08/19/2021","06:48:15.246","96315.789",""
"08/19/2021","07:01:39.153","1678.57",""
"08/19/2021","07:02:26.149","2845.928",""
"08/19/2021","07:03:22.206","96315.789",""
"08/19/2021","07:16:43.154","2845.928",""
"08/19/2021","07:17:03.312","96315.789",""
"08/19/2021","07:30:01.885","2845.928",""
"08/19/2021","07:30:22.003","96315.789",""
"08/19/2021","07:43:24.424","2845.928",""
"08/19/2021","07:43:44.549","96315.789",""
"08/19/2021","07:57:22.267","2845.928",""
"08/19/2021","07:57:43.119","96315.789",""
"08/19/2021","08:10:42.515","2845.928",""
"08/19/2021","08:11:02.831","96315.789",""
"08/19/2021","08:24:48.773","657.216",""
"08/19/2021","08:25:08.178","1678.57",""
"08/19/2021","08:25:55.220","2845.928",""
"08/19/2021","08:26:32.505","657.216",""
"08/19/2021","08:26:45.669","2845.928",""
"08/19/2021","08:27:02.045","96315.789",""
"08/19/2021","08:40:00.333","2845.928",""
"08/19/2021","08:40:20.374","96315.789",""
"08/19/2021","08:53:18.636","2845.928",""
"08/19/2021","09:07:35.839","96315.789",""
"08/19/2021","09:20:57.174","2845.928",""
"08/19/2021","09:21:13.802","96315.789",""
"08/19/2021","09:34:14.162","2845.928",""
"08/19/2021","09:34:31.498","96315.789",""
"08/19/2021","09:47:47.874","2845.928",""
"08/19/2021","09:48:08.110","96315.789",""
"08/19/2021","10:01:27.314","2845.928",""
"08/19/2021","10:01:47.385","96315.789",""
"08/19/2021","10:14:10.553","2845.928",""
"08/19/2021","10:14:30.884","96315.789",""
"08/19/2021","10:27:40.480","657.216",""
"08/19/2021","10:27:59.860","1678.57",""
"08/19/2021","10:28:47.854","2845.928",""
"08/19/2021","10:29:23.929","657.216",""
"08/19/2021","10:29:37.378","2845.928",""
"08/19/2021","10:29:53.544","96315.789",""
"08/19/2021","10:43:28.655","2845.928",""
"08/19/2021","10:43:48.772","96315.789",""
"08/19/2021","10:56:30.760","2845.928",""
"08/19/2021","10:56:47.437","96315.789",""
"08/19/2021","11:06:54.277","","Open (2)"
"08/19/2021","11:10:05.027","2845.928",""
"08/19/2021","11:10:25.236","96315.789",""
"08/19/2021","11:23:47.668","2845.928",""
"08/19/2021","11:24:08.723","96315.789",""
"08/19/2021","11:37:26.846","2845.928",""
"08/19/2021","11:37:46.899","96315.789",""
"08/19/2021","11:50:49.378","2845.928",""
"08/19/2021","11:51:09.557","96315.789",""
"08/19/2021","12:04:52.783","657.216",""
"08/19/2021","12:05:11.931","1678.57",""
"08/19/2021","12:05:59.111","2845.928",""
"08/19/2021","12:06:35.602","657.216",""
"08/19/2021","12:06:48.707","2845.928",""
"08/19/2021","12:07:04.785","96315.789",""
"08/19/2021","12:19:51.618","2845.928",""
"08/19/2021","12:20:08.439","96315.789",""
"08/19/2021","12:33:26.919","2845.928",""
"08/19/2021","12:33:47.516","96315.789",""
"08/19/2021","12:46:09.145","2845.928",""
